index,Nfeval,J,Jf,J_length,Lengths,J_CC,J_LENGTH_PENALTY,J_CURVATURE,J_MSC,J_ALS,curvatures,msc,B.n,gradJcoils,C-C-Sep,Jquasisymmetry,Jwell,Jiota,Jaspect
143,144,0.011126461546171139,1.040823799030255e-05,2.0400386432686211e-07,20.40038643268621,3.28750498758934e-08,2.5746376263867366e-09,3.837854319620551e-08,9.59553021346301e-08,3.5399639062596775e-09,12.01851103567963,16.01852981221991,0.001393210621715843,6.931646984067361e-05,0.14854099597836284,0.010017190191360355,0.0011032681316229002,1.6693021434777089e-06,1.4375794629802174e-05
144,145,0.011126355340217303,1.0409242792336942e-05,2.0400367429767778e-07,20.400367429767776,3.311125911674243e-08,2.817395948012754e-09,3.845274842877742e-08,9.499778712496196e-08,3.5523213359868974e-09,12.01865136194097,16.01770254082167,0.0013934237805270232,4.6565553511941534e-05,0.14851418201485433,0.01001699557020523,0.001103382933685383,1.6767957307294734e-06,1.4329246979526445e-05
145,146,0.011126292209794806,1.0411851616679622e-05,2.0400375017157433e-07,20.400375017157433,3.32120084425563e-08,2.9578730341945546e-09,3.870665145151776e-08,9.360391052600807e-08,3.5667010523695635e-09,12.018343390725612,16.01796378603409,0.0013934446249898075,5.520508167750077e-05,0.148478701679515,0.010016752761956717,0.0011033997014957807,1.6813047585579398e-06,1.4292819221922307e-05
146,147,0.011126203758045022,1.041084742511839e-05,2.040035693515662e-07,20.40035693515662,3.3346687372633534e-08,3.1106674653959086e-09,3.9433243191093195e-08,9.408220104261972e-08,3.571733073051463e-09,12.018488540989132,16.017514540939885,0.0013931395926778131,3.4335688969082126e-05,0.14846839297225975,0.010016691904066358,0.0011032367831271706,1.6761516248908864e-06,1.4267958375640172e-05
147,148,0.011126101519444351,1.0411698577095907e-05,2.0400348076811507e-07,20.400348076811508,3.307767715515183e-08,2.5772958367172376e-09,3.974551432078352e-08,9.517568659966327e-08,3.5864468782585494e-09,12.01984961705064,16.017835149780048,0.0013929154950229731,3.559233349378911e-05,0.14844741008915754,0.010016614331722316,0.001103406605927145,1.669328756518571e-06,1.4166076979253194e-05
148,149,0.011126017284403569,1.0406561811057521e-05,2.0400347464476945e-07,20.400347464476944,3.36873448895174e-08,2.691066482942747e-09,3.868697540321917e-08,9.620137923106515e-08,3.6030218168976207e-09,12.019725030927772,16.01733873509541,0.0013924377266510417,4.4046553012669306e-05,0.1484138164344897,0.010016873460372161,0.001101807733990821,1.674184860674538e-06,1.421877025377878e-05
149,150,0.011125938973308578,1.0401821381898269e-05,2.0400398788969023e-07,20.40039878896902,3.388581509343972e-08,3.175335715733662e-09,3.8697527951714644e-08,9.509694320089986e-08,3.6255880967139426e-09,12.021210168890747,16.017831825717842,0.0013921835811102445,6.01299537037029e-05,0.1483959816295663,0.010017269439226104,0.0011010874532758343,1.6778396607585112e-06,1.4223038299895931e-05
150,151,0.011125919628771888,1.0400439905272969e-05,2.0400238151928076e-07,20.400238151928075,3.331554822212745e-08,1.493284401546738e-09,3.889304983670001e-08,9.550130139372993e-08,3.624064706936503e-09,12.019549012209408,16.016757900535893,0.0013922849595425933,7.106835628381668e-05,0.14840524577187617,0.010017623178979425,0.001100824932369288,1.6773182260727106e-06,1.415872046714718e-05
151,152,0.01112588485320742,1.0400427652933067e-05,2.0400262597839216e-07,20.400262597839216,3.300804997570704e-08,1.7512570299001438e-09,3.9054429885317964e-08,9.519447014189755e-08,3.6283682607582695e-09,12.018946613819786,16.01683537931578,0.001392257405898706,5.908303280815597e-05,0.14841085634857704,0.010017639778170908,0.0011009153622571913,1.6755007810873342e-06,1.4146218631241915e-05
152,153,0.011125823181002773,1.040038525493394e-05,2.0400291683066673e-07,20.400291683066673,3.2468225325604056e-08,2.073376331974624e-09,3.917912317947973e-08,9.494717335707477e-08,3.636108810877474e-09,12.018611993500937,16.01704613924016,0.0013922616217797524,3.9472728670656004e-05,0.14842967801205076,0.010017636986977406,0.00110102580373618,1.6715374075866428e-06,1.4165212953639488e-05
153,154,0.011125741458901902,1.0399845283806434e-05,2.0400382043621926e-07,20.400382043621924,3.183039514210845e-08,3.186947120073111e-09,3.8961304852354225e-08,9.487795071117916e-08,3.658288400523438e-09,12.017971907133271,16.017905936927065,0.001392228686223963,3.725395531994081e-05,0.14846536005711913,0.010017641768804432,0.0011012961781789801,1.6658385410620627e-06,1.4170734479968676e-05
154,155,0.011125713877571317,1.0404449805253077e-05,2.0400320044970564e-07,20.400320044970563,2.943022854395019e-08,3.0324055670504615e-09,3.9682649808370144e-08,9.461327682705935e-08,3.6693055458709926e-09,12.018815439581935,16.01803493390985,0.001392635226862149,5.264503579166728e-05,0.1485523325151439,0.010017520574055683,0.0011025011553692891,1.651403093285211e-06,1.4158115937865342e-05
155,156,0.011125671307511307,1.0403807935389757e-05,2.0400343447306673e-07,20.40034344730667,2.955174142773863e-08,3.3681449802327e-09,3.931813985509761e-08,9.476453866831929e-08,3.6717205536489187e-09,12.01830151205165,16.01785087902347,0.0013926967613298877,4.3697390863718885e-05,0.14856382537414517,0.010017460181131931,0.0011025158457010347,1.6546223962522368e-06,1.4183508937378317e-05
156,157,0.01112561488190952,1.0402935242005245e-05,2.0400385262499122e-07,20.40038526249912,3.009892248650193e-08,3.2440981518195457e-09,3.88022132995316e-08,9.570551190372017e-08,3.678883285074221e-09,12.018061316140649,16.017754565489952,0.0013928299706924142,2.9305657271129065e-05,0.14856097397022144,0.010017286969535393,0.0011024889173153803,1.6611429731486524e-06,1.4237498595456188e-05
157,158,0.011125569756725842,1.0403664489685918e-05,2.0400370603739073e-07,20.400370603739074,2.992325705133362e-08,3.156770524698683e-09,3.753263838543639e-08,9.620460441106681e-08,3.689307464403753e-09,12.018377289139314,16.017750625562947,0.001392966651084358,3.4581023398358405e-05,0.1485772993219143,0.01001716162318005,0.0011025822950793632,1.6696501126431766e-06,1.4263085809776369e-05
158,159,0.011125526716032794,1.0405736558465745e-05,2.0400318807174146e-07,20.400318807174145,2.944691279817191e-08,2.78885928726259e-09,3.789322212588959e-08,9.57337129086219e-08,3.6920623954302102e-09,12.01888253572137,16.017031317540802,0.0013934148299032513,2.6447339256964934e-05,0.14858286376931054,0.010016955584625798,0.0011026387344506648,1.6735721402739162e-06,1.4275164638562506e-05
159,160,0.011125489713630551,1.0408465809586886e-05,2.0400310868152178e-07,20.40031086815218,2.913036238175207e-08,2.4586421040264753e-09,3.806997270326615e-08,9.594300338546688e-08,3.702543496060374e-09,12.018695665478702,16.01718348594026,0.0013937546422888361,2.8311843209166417e-05,0.14857263155912143,0.010016720594714713,0.0011032143000110125,1.6703869094938835e-06,1.4258159936607765e-05
160,161,0.011125454012246273,1.0407848551400375e-05,2.0400347582121295e-07,20.400347582121295,2.9129338467351065e-08,2.944932594635472e-09,3.7322745531376085e-08,9.568142232526343e-08,3.7174886023574235e-09,12.017675645688872,16.017286975425996,0.0013939133754252576,2.6517413061410306e-05,0.14855046785978024,0.010016922405787415,0.0011029432963997406,1.6645522089872976e-06,1.4193037754985103e-05
161,162,0.011125426536101475,1.0403402687747705e-05,2.040030590486638e-07,20.40030590486638,2.9539166424358372e-08,2.438431259055695e-09,3.7568986936998606e-08,9.588247875731244e-08,3.72314032710659e-09,12.018179997486424,16.017376128089328,0.0013936052336706735,3.0273648208591542e-05,0.1485332348954185,0.010017338542398863,0.0011021234909396223,1.6607496321388974e-06,1.4197016363761078e-05
162,163,0.011125388442574423,1.0404944687758596e-05,2.0400334456221678e-07,20.400334456221678,2.9483550954676174e-08,2.6503317964052307e-09,3.783006904883787e-08,9.493738421195343e-08,3.732098173919214e-09,12.01778846746046,16.017379253918815,0.001393762980267849,2.4328074184269664e-05,0.14851847112751876,0.010017203515569683,0.0011023910277073506,1.6585240264993858e-06,1.4214749906527163e-05
163,164,0.011125348911604183,1.0408152283951644e-05,2.0400301135830255e-07,20.400301135830254,2.9551974454449307e-08,2.42487611805531e-09,3.782282615675001e-08,9.481354401535477e-08,3.733605799771486e-09,12.01697137129812,16.01712234235755,0.0013938653850235445,2.061312877259487e-05,0.1484878383121842,0.010016843698426495,0.0011030660226171822,1.6621852302176114e-06,1.4206509270162305e-05
164,165,0.011125353485096667,1.0408757006776726e-05,2.0400441425982103e-07,20.400441425982102,2.948326000189299e-08,3.841277074462524e-09,3.8577136750931255e-08,9.552980661601303e-08,3.762735544180779e-09,12.016852761345355,16.01836628845001,0.0013940796904633487,6.232517920632575e-05,0.1484687846988676,0.01001647224893431,0.0011037407625685968,1.6689288838711135e-06,1.417265717561358e-05
165,166,0.011125327289458429,1.0408421492464237e-05,2.0400363363785744e-07,20.400363363785743,2.9510383923576526e-08,2.9774743606259243e-09,3.8181385762057546e-08,9.512788518752733e-08,3.747681127718252e-09,12.016904419603815,16.017686747849957,0.0013939638022585335,2.2283566800037145e-05,0.14847839612109562,0.010016660177377557,0.0011033991353705968,1.665511922548143e-06,1.4189767321883752e-05
166,167,0.011125298990185857,1.0408196540942114e-05,2.040033464666918e-07,20.40033464666918,3.0125504003044675e-08,2.6230620075234054e-09,3.8174806746514066e-08,9.62551856350267e-08,3.750004472212641e-09,12.017004172682196,16.017674717081267,0.0013939601308395663,1.6460648033227003e-05,0.14846658004324814,0.010016472379725541,0.0011037774081952144,1.6689103366632675e-06,1.4199662513525778e-05
167,168,0.011125258301493003,1.0407593629688829e-05,2.040034589739657e-07,20.40034589739657,3.0248354124271705e-08,2.836045309014647e-09,3.824450726484023e-08,9.664952692177205e-08,3.756364885474921e-09,12.017256009107586,16.01780923826421,0.0013937707257443666,1.8347536480417777e-05,0.14845664627599894,0.010016353674663594,0.0011039227080600629,1.6716182649321098e-06,1.4230891951792956e-05
168,169,0.01112520902538362,1.0406589987247403e-05,2.0400313309524598e-07,20.4003133095246,2.9948450888282534e-08,2.357493055870332e-09,3.860985561777704e-08,9.727538230796694e-08,3.761330856521678e-09,12.017461520720259,16.01792966435655,0.00139383236526876,2.2358525041281328e-05,0.14845280589851137,0.010016321154324043,0.001104020134722394,1.6732481696000986e-06,1.4276959142239712e-05
169,170,0.011125178775476483,1.040440545955138e-05,2.040035915517646e-07,20.40035915517646,2.9738683133935358e-08,3.192938135672816e-09,3.883119233954349e-08,9.591864191462224e-08,3.772264959938788e-09,12.018179780023189,16.018123745973725,0.0013938363412708803,3.261793789762143e-05,0.1484620479187279,0.010016553999630915,0.0011035551532118612,1.670708668980624e-06,1.4308638493034192e-05
170,171,0.011125140719484186,1.0406015894222731e-05,2.04003127940542e-07,20.4003127940542,2.940264773460443e-08,2.7474397380369638e-09,3.885764293661326e-08,9.494768661713858e-08,3.767387338167478e-09,12.018476075017254,16.01748921360617,0.0013940197950717643,2.1995343787769322e-05,0.1484737312084471,0.010016570014095331,0.0011035013425326722,1.6676502560552834e-06,1.4296758909359756e-05
171,172,0.011125090591711014,1.0406821184282161e-05,2.0400311588551085e-07,20.400311588551084,2.9092642981793705e-08,2.36299112429793e-09,3.8898753024656494e-08,9.474242714258144e-08,3.770679643215956e-09,12.018434070751523,16.01787576360866,0.001394211661423646,3.0748800597818716e-05,0.1484755158007259,0.010016651656219292,0.001103171903029776,1.660766291205047e-06,1.4239161135463193e-05
172,173,0.011125029437017474,1.0405966779669027e-05,2.0400325704620198e-07,20.400325704620197,2.9086496978605082e-08,2.631866365611389e-09,3.937448378432855e-08,9.379065610015097e-08,3.774783191288097e-09,12.019776048887946,16.017779276448337,0.001394496190081215,2.1663339820408885e-05,0.14848803448662604,0.010016692630643836,0.0011024909153660985,1.6656191681495969e-06,1.4195260697866149e-05
173,174,0.011124977865322393,1.0400926858740042e-05,2.0400307812869665e-07,20.400307812869663,2.8930870242813867e-08,2.264532581889215e-09,3.9286525205828924e-08,9.512276937543185e-08,3.769494875114341e-09,12.019914892275626,16.017799247296335,0.0013941063214311827,3.3319674111722115e-05,0.14849838217833838,0.010017116431149402,0.0011014131492411577,1.6690106229388014e-06,1.4117864516128065e-05
174,175,0.011124931877523848,1.0399302152827577e-05,2.0400361465149622e-07,20.400361465149622,2.8774893133113425e-08,2.925234045902445e-09,3.8732675600841106e-08,9.560863262639261e-08,3.773264977808674e-09,12.018062061640505,16.018085740842974,0.0013939149844041116,3.446573821126328e-05,0.14849251188680218,0.0100171467628818,0.0011012428962752915,1.672536426439597e-06,1.4125030089103776e-05
175,176,0.01112490307933052,1.0397659302568956e-05,2.0400270436286072e-07,20.40027043628607,2.8980322923143505e-08,2.5298661143544606e-09,3.85959255770552e-08,9.608885314607923e-08,3.761975404079059e-09,12.017252302387316,16.017250871879266,0.0013936057403299946,3.4187070157319715e-05,0.1484973044854949,0.01001722865887655,0.0011013578728959039,1.669275429162252e-06,1.4195968693064455e-05
176,177,0.011124858305637399,1.0397255958931293e-05,2.0400324480560471e-07,20.40032448056047,2.89724969602441e-08,2.9135066475206882e-09,3.894306039529244e-08,9.56622036449334e-08,3.7628896404597e-09,12.017442799314926,16.01733099350246,0.0013934556423526629,2.745910071365031e-05,0.14850485784091938,0.010017167168615518,0.0011018022418677522,1.6667839113214533e-06,1.424825077016916e-05
177,178,0.011124804071051772,1.0397621914465551e-05,2.0400393687204918e-07,20.400393687204918,2.8353010811738754e-08,3.100944114953777e-09,3.960775406538855e-08,9.549673048289179e-08,3.759825562090403e-09,12.01749738425195,16.017802577846332,0.0013932485201110965,3.746441630195028e-05,0.14852451313799572,0.010017058676475935,0.0011026810962236305,1.6620903858585256e-06,1.4306061636009962e-05
178,179,0.01112475729029417,1.0397465193789955e-05,2.040038408667899e-07,20.40038408667899,2.8049434524785597e-08,3.0617215094758036e-09,4.0087652861436805e-08,9.504767897126218e-08,3.753101443317332e-09,12.016427627789499,16.017477537451104,0.0013930740479775028,2.6426595919237883e-05,0.14852653624026482,0.010017026198064726,0.0011031032009007815,1.664976829631812e-06,1.430977168077277e-05
179,180,0.011124705321568106,1.0397515569320562e-05,2.0400361271154688e-07,20.400361271154686,2.8063441242941698e-08,2.861174117418052e-09,4.0745348672985197e-08,9.497977066032169e-08,3.744081544974617e-09,12.016035268152216,16.01768161855041,0.0013929067790421907,2.8045394781536204e-05,0.14852882278406937,0.010017041798973373,0.0011032933065945763,1.6600818709274948e-06,1.4245812212889825e-05
180,181,0.011124660460440803,1.0395931457310232e-05,2.040040833669245e-07,20.40040833669245,2.863379158181863e-08,3.282894226251379e-09,4.093740562832011e-08,9.481258524647192e-08,3.732822472015929e-09,12.014635384652717,16.01797762585543,0.0013928303469209111,4.233643608270349e-05,0.14850067033392236,0.010017133336456398,0.001102680300764413,1.66039437314315e-06,1.416295851698842e-05
181,182,0.01112463757332653,1.0395919433068598e-05,2.0400261663432584e-07,20.400261663432584,2.927316451580618e-08,2.2186895437308037e-09,4.0837224637049796e-08,9.475832188780654e-08,3.723618119504736e-09,12.01407945678082,16.017277547613624,0.0013928914614334293,2.7602805086340077e-05,0.14846937792908127,0.010017184792694518,0.0011020800825581182,1.6622239721747949e-06,1.4129595881569908e-05
182,183,0.011124601946487445,1.0394599772147065e-05,2.0400295500207605e-07,20.400295500207605,2.948293919353051e-08,2.6132554922094256e-09,4.0562005128539964e-08,9.472621747105567e-08,3.7232152713246546e-09,12.014100687083795,16.01734806035413,0.001392831498920174,1.6801909980692555e-05,0.1484708367053461,0.010017231771312675,0.0011022754350195354,1.6624119489349176e-06,1.4147341242043552e-05
183,184,0.011124550634800489,1.0393836019560822e-05,2.040036555069641e-07,20.40036555069641,2.950124589669093e-08,3.215988601939746e-09,4.040839836467925e-08,9.498261023910982e-08,3.7202413764876293e-09,12.013584602621279,16.01762212925829,0.001392891031308997,2.7190647992042506e-05,0.1484744517060255,0.010017108358044726,0.001102938714082002,1.6641081484529665e-06,1.4206403454206017e-05
184,185,0.01112450876839785,1.039244978184841e-05,2.0400437038525432e-07,20.400437038525432,2.9374495284645837e-08,3.788497620421613e-09,4.033508782690154e-08,9.524608127469453e-08,3.7129275046029126e-09,12.013470940387988,16.01802202992797,0.0013929161110235332,4.999725358477854e-05,0.14848694064049017,0.010016999212227026,0.0011034520202035714,1.6708221022644904e-06,1.4281503724094164e-05
185,186,0.0111244569925736,1.0393017980617461e-05,2.0400382718862504e-07,20.400382718862502,2.9488168094957485e-08,3.2525877783097605e-09,4.015822058643229e-08,9.527018682732795e-08,3.7168262935653545e-09,12.01273605059187,16.017622729208455,0.0013932390251039577,2.6177417613131993e-05,0.14849491816816526,0.010016981058702044,0.0011037103533225044,1.6673938392326915e-06,1.4282898369876943e-05
186,187,0.01112439578290633,1.039068180843874e-05,2.040035831066966e-07,20.40035831066966,2.99738028257703e-08,2.854713332531461e-09,4.0570614484872214e-08,9.554869147633964e-08,3.7118261559944116e-09,12.01215452746289,16.018044467498722,0.0013932268187777622,3.5847236822148735e-05,0.14850664289330706,0.010017174411968807,0.0011033371215501233,1.6619445647188781e-06,1.423860392383824e-05
187,188,0.011124349572381387,1.0390415633279603e-05,2.0400361998323966e-07,20.400361998323966,3.016831834234662e-08,2.8110278333871896e-09,4.0745952098114994e-08,9.586395169427883e-08,3.7099830752124657e-09,12.011028633671135,16.018098641767793,0.0013931153954968552,2.5941117869854605e-05,0.14852268377266523,0.010017129876551404,0.0011032951146721474,1.6615084317978564e-06,1.4203761188959518e-05
188,189,0.01112432490449839,1.0391228757446746e-05,2.040031719286511e-07,20.40031719286511,2.94052779982188e-08,2.7639104559886995e-09,4.0446750033722305e-08,9.565870302660553e-08,3.7093065355623975e-09,12.011168763496029,16.01755249889626,0.0013931081894919951,1.9587147294252896e-05,0.14856651048243777,0.01001706213402907,0.001103180300792955,1.6666291274865331e-06,1.4245822105490081e-05
189,190,0.011124301253042302,1.039055767113451e-05,2.0400385441698723e-07,20.400385441698724,2.9134917139924135e-08,3.1452474081832094e-09,4.019782874840554e-08,9.579211390610387e-08,3.7076257723565506e-09,12.010508332986195,16.01783051987858,0.0013929739799082954,3.217805833639566e-05,0.14862010375520318,0.010017085504018433,0.0011032161218080259,1.666386531360633e-06,1.426872043479325e-05
190,191,0.01112427611301098,1.0389477103423778e-05,2.0400358658815293e-07,20.400358658815293,2.9083026596461892e-08,2.7910018927812748e-09,4.025554792361939e-08,9.566705072613091e-08,3.7070869362890886e-09,12.010166622914198,16.01738377524044,0.0013926738272675907,1.803435532274173e-05,0.14865819267544517,0.010017287276785893,0.001102923212449123,1.6614350984396858e-06,1.4246753525437462e-05
191,192,0.011124251998300251,1.038828741957088e-05,2.0400365074013859e-07,20.40036507401386,2.954978611767983e-08,3.1123738569619405e-09,4.014221107713875e-08,9.568381330110087e-08,3.7074234082503365e-09,12.009797524061298,16.017363997665385,0.0013925965622183433,2.424860538923581e-05,0.14866423941667387,0.010017381805539736,0.0011026232656948525,1.660682295382673e-06,1.4185444340333286e-05
192,193,0.011124233511365798,1.039031334931323e-05,2.0400337183160586e-07,20.400337183160584,2.9368076681982347e-08,2.800371654859061e-09,4.01169505978738e-08,9.564288056280505e-08,3.706839857131871e-09,12.011239744969666,16.017628961436166,0.001392724386393317,2.2435845790031156e-05,0.14870886582343637,0.010017244729700918,0.001102788701015302,1.6610451078943483e-06,1.415383052170848e-05
193,194,0.011124211814934675,1.0391783001233898e-05,2.040032435859475e-07,20.400324358594748,2.9400505236668388e-08,2.6941509443258265e-09,4.0082622232806874e-08,9.546729239282502e-08,3.705310426073535e-09,12.010258343455787,16.01769436120972,0.001392835441367264,2.023362622428117e-05,0.14870712129051966,0.010017108376509811,0.0011029849611287241,1.6610935305086413e-06,1.4149421557087154e-05
194,195,0.011124189559147346,1.0390539476482286e-05,2.0400373205860797e-07,20.400373205860795,2.9484145687003867e-08,3.0799270084833328e-09,4.036888272513052e-08,9.597127272851861e-08,3.7023942896291885e-09,12.010931581646608,16.017928097915167,0.0013927958951124742,2.4363910173066635e-05,0.14872221018047274,0.010017009087888176,0.00110306253500036,1.6627079146263547e-06,1.4208648443844603e-05
195,196,0.011124169304137042,1.0391744065757412e-05,2.0400328217640678e-07,20.400328217640677,2.9343880392494685e-08,2.748479851036038e-09,4.075043511092238e-08,9.624423449239313e-08,3.700702070438035e-09,12.011372366918984,16.017674356935665,0.001392973023459423,1.605929894540781e-05,0.14872502133028542,0.010016778852913993,0.0011035183365490486,1.6662878145151153e-06,1.4244135299760351e-05
196,197,0.011124153259879824,1.0393080428256447e-05,2.0400336555689095e-07,20.400336555689094,2.934990188644272e-08,2.690293226501861e-09,4.058037482801263e-08,9.593077688258867e-08,3.6962312511273956e-09,12.011902990595422,16.01803544211895,0.0013931930577242425,1.6430193760139535e-05,0.1487075597492955,0.01001667207262883,0.0011039645565999576,1.6679009731858867e-06,1.4238663455378833e-05
197,198,0.01112413571588114,1.039473147819812e-05,2.040033841400346e-07,20.40033841400346,2.9429482187209928e-08,2.638384392586581e-09,3.9989480991624094e-08,9.556527420587263e-08,3.6933534225682074e-09,12.012452342923531,16.017852264816987,0.0013934756892071238,1.1946913002096872e-05,0.14870045991237804,0.010016610815111682,0.0011043344915324608,1.6674449477802698e-06,1.4214702880187257e-05
198,199,0.011124115444300508,1.039532811973891e-05,2.0400344619138787e-07,20.400344619138785,2.9260642625835817e-08,2.7417915571021516e-09,3.983046981866493e-08,9.55568095925988e-08,3.6912516690049007e-09,12.014139441902923,16.01787280233855,0.0013937697391828542,1.4222594296237453e-05,0.1486829070313121,0.010016591057680648,0.0011046416961950538,1.6637594470847334e-06,1.4214664196572694e-05
199,200,0.011124100850938822,1.0395184497590728e-05,2.0400337592868418e-07,20.400337592868418,2.9281733849969463e-08,2.649540758712184e-09,3.997247085516079e-08,9.556472427901269e-08,3.688638546691381e-09,12.01521873340042,16.017732472438688,0.0013938005995033453,1.059043076576053e-05,0.14866643488629125,0.010016592785165436,0.0011046084633897504,1.6607578823328729e-06,1.4234852623811812e-05
200,201,0.011124086840828022,1.0394216143305594e-05,2.0400334658739603e-07,20.400334658739602,2.9340490545452293e-08,2.6659842375748882e-09,4.0202961916092176e-08,9.570993187832896e-08,3.687121301410324e-09,12.016698992218119,16.017726173418446,0.0013937382223117001,9.50310925848837e-06,0.14864935156642184,0.010016618461080895,0.0011043259037415766,1.6614405943161442e-06,1.4240087956875084e-05
201,202,0.011124074046752978,1.0393495557793142e-05,2.0400332215099202e-07,20.4003322150992,2.9246829456448895e-08,2.6349735001743497e-09,4.022875703934675e-08,9.619307338242966e-08,3.6841742226308722e-09,12.018368051262643,16.01776678107666,0.0013936611077878208,8.604405074855573e-06,0.14863606374439056,0.010016626874703779,0.0011041565969672307,1.663330493324631e-06,1.4233615783762694e-05
202,203,0.011124063263513957,1.0392845789020955e-05,2.0400311480376597e-07,20.400311480376597,2.9282158504218124e-08,2.5385090615395317e-09,4.008954631873126e-08,9.631206092383296e-08,3.6806522823430022e-09,12.019699479264778,16.017750956641315,0.0013935302011310704,1.1342931320257116e-05,0.14864087191994352,0.010016669873808566,0.001103928085699572,1.6666396858949446e-06,1.4219874983231329e-05
203,204,0.011124055544988494,1.0392923683180554e-05,2.0400343276332442e-07,20.400343276332443,2.9319934836176873e-08,2.7515883868888063e-09,3.973883241456133e-08,9.644534706782609e-08,3.677903864854662e-09,12.019813932689516,16.017859606368184,0.0013935197995373154,1.2331206094670509e-05,0.1486433932244973,0.010016641325986947,0.0011040044970000906,1.6680316728566574e-06,1.4215620408079874e-05
204,205,0.01112404785707322,1.0392812935470691e-05,2.040032698727526e-07,20.40032698727526,2.9280001439930564e-08,2.692335874244098e-09,3.933231569103611e-08,9.636097548154912e-08,3.6755752692316332e-09,12.018720153476487,16.01774100526125,0.0013934674807629416,1.0128854250259514e-05,0.1486712335916671,0.01001671185016122,0.0011039681143556752,1.6683235983685921e-06,1.420458754535742e-05
205,206,0.011124038945148941,1.0393283388940813e-05,2.0400324442211465e-07,20.400324442211463,2.916341542557394e-08,2.5888105521537265e-09,3.9220135489435995e-08,9.634308596958543e-08,3.6696499971720937e-09,12.019236144042669,16.017945429402655,0.0013935219117641277,9.238894221175821e-06,0.14868809630312851,0.010016730709909273,0.0011042214056827331,1.66444761240814e-06,1.4203551035586565e-05
206,207,0.01112402898527028,1.0393774285365733e-05,2.040033234094725e-07,20.400332340947248,2.9126825476612258e-08,2.6507986054208706e-09,3.936279431323563e-08,9.628342873857093e-08,3.665433412328256e-09,12.019354295414622,16.01787934915133,0.0013935669627131578,9.760963823666169e-06,0.1486953709652111,0.01001668558086333,0.001104384743074461,1.6602136899025644e-06,1.4221121916937996e-05
207,208,0.011124021537179481,1.0394009048159585e-05,2.040034198284377e-07,20.40034198284377,2.9164626792634066e-08,2.6945692668051977e-09,3.9631861751630825e-08,9.620077480698718e-08,3.659593554791274e-09,12.019567803323282,16.01788783913691,0.0013936289534406496,1.2740410415234102e-05,0.14870721196345466,0.01001662741074874,0.0011044892442889135,1.6589019258895127e-06,1.4234677111094886e-05
208,209,0.01112401684900137,1.0393750721417128e-05,2.0400343792576336e-07,20.400343792576336,2.9208307389461022e-08,2.7502583318956554e-09,3.987709448111699e-08,9.634550993767688e-08,3.656647182677035e-09,12.01907370734558,16.017826393547068,0.0013935944747289943,9.106636137279445e-06,0.1487017683958674,0.010016570343191622,0.001104509819973389,1.6618907203336157e-06,1.4234065658092315e-05
209,210,0.011124011366826184,1.0393453532779002e-05,2.040033721950191e-07,20.40033721950191,2.9241341454729767e-08,2.782463668947252e-09,3.987123022938748e-08,9.656826803101909e-08,3.655444309154245e-09,12.019273230352947,16.017752492072745,0.0013935839137967172,8.24979655681318e-06,0.1487005071306262,0.010016544593169911,0.001104482852444385,1.6648609160956919e-06,1.4226143659519404e-05
210,211,0.011124002673361869,1.0393387014484713e-05,2.0400335005207162e-07,20.40033500520716,2.9233242184437195e-08,2.746148487344487e-09,3.983663216130548e-08,9.676757658794608e-08,3.6499471259182566e-09,12.019143251781827,16.017811763413526,0.0013935560752916364,8.848524716664111e-06,0.14870045581874386,0.010016506077546668,0.0011045365283177658,1.6676489426674192e-06,1.4222709992787849e-05
211,212,0.011123991043804975,1.0393717561781245e-05,2.040034505160355e-07,20.400345051603548,2.9213666055366996e-08,2.8143713464650905e-09,3.98927882105799e-08,9.664511193637204e-08,3.6406232736631996e-09,12.019147553289757,16.01788840012487,0.0013936211322651663,1.0554585659353338e-05,0.14870240468778398,0.010016453295282182,0.0011046540538539066,1.6686521026949119e-06,1.4222532511220107e-05
