index,Nfeval,J,Jf,J_length,Lengths,J_CC,J_LENGTH_PENALTY,J_CURVATURE,J_MSC,J_ALS,curvatures,msc,B.n,gradJcoils,C-C-Sep
42,43,0.00045662101282863615,0.00045449572263848526,2.1113530553926896e-07,21.113530553926896,3.5255619160195294e-07,1.556291322407872e-06,5.307370601830087e-09,0.013552328323919262,7.004123601670462e-09,15.859127105616633,25.979235744272472,0.01486934019368928,0.0068261947492874835,0.146758968761252
43,44,0.0004552106649299977,0.0004542971678394339,2.1107772154916645e-07,21.107772154916645,2.47320003333643e-07,4.5509936568095934e-07,0.0,0.01356471660041636,6.996635243697878e-09,15.852431288085327,25.969831982093893,0.014873006812973636,0.0038652598237804343,0.14739206594527707
44,45,0.0004536733660669812,0.0004525998126950009,2.1107311601028168e-07,21.10731160102817,2.8208635032917003e-07,5.34285624543603e-07,4.6108281097234524e-08,0.013490045296690885,6.9982305834169345e-09,15.860219018310445,25.98829736201293,0.01483628385327263,0.004883845413947553,0.1472940723443024
45,46,0.0004512556743413061,0.0004495001424111409,2.1105719468680512e-07,21.105719468680512,7.28526856212059e-07,8.039756946905693e-07,1.1972184575721029e-08,0.013254489811170287,7.004415760188711e-09,15.851970324587734,26.045231489272382,0.014734647197736227,0.004937720696618675,0.1468478279108211
46,47,0.0004523655508240351,0.00044677592945453656,2.1104775748729537e-07,21.104775748729537,1.560185467309488e-06,8.22741726015359e-07,2.9956464186864264e-06,0.013153636114510873,7.010755955497457e-09,15.870912711211401,26.109858964902415,0.014681474314591072,0.051157651605400804,0.14605290952675457
47,48,0.00045034654000214436,0.0004480478370872883,2.110530517808099e-07,21.10530517808099,9.379772999425669e-07,8.009610178951101e-07,3.4871154523755674e-07,0.013210008727837112,7.006944256121594e-09,15.85956620609559,26.069776162361993,0.014707428924603255,0.014384428676572178,0.14686224508814108
48,49,0.00044907088646591265,0.00044700382360406577,2.110385589113519e-07,21.10385589113519,1.2457463952164907e-06,5.827234789329678e-07,2.7554428786060935e-08,0.013186938840812646,7.0088721068771555e-09,15.837700239491245,26.08632207993727,0.01467818455041092,0.004499051320610487,0.1465098066139277
49,50,0.00044866952570486935,0.00044655028098764254,2.1103819600937677e-07,21.103819600937676,1.3465164900687063e-06,4.960168424550423e-07,6.567318869369832e-08,0.013245330540443577,7.00954832474767e-09,15.83171470492924,26.08871996037614,0.014670406696480256,0.005037661886972897,0.1464208930588146
50,51,0.00044776474407253695,0.000445529217399493,2.1103731492253054e-07,21.103731492253054,1.5757122034760561e-06,4.1427013015927926e-07,3.45070244860152e-08,0.013285044538518918,7.01368704571007e-09,15.82173753403195,26.083738485357294,0.01466897076048859,0.003961582929949195,0.14626897240042558
51,52,0.0004462365423478966,0.00044410445090169246,2.1100399062361262e-07,21.100399062361262,1.7512634676223297e-06,1.1451996301532094e-07,5.5304024942894324e-08,0.013311145510206313,7.019209227926076e-09,15.851488118485214,26.068744815167257,0.014656865820861025,0.008479268640343578,0.14622831174438197
52,53,0.00044900882800066254,0.0004446555557028125,2.1094879954237958e-07,21.094879954237957,1.235581895959295e-06,0.0,2.906741602348323e-06,0.013410972162357003,7.027766948694803e-09,15.854720063593744,25.96945585204825,0.014696270834746778,0.03002291242252234,0.14668650448874931
53,54,0.00044586040256171797,0.0004438639122596858,2.1098891660531134e-07,21.098891660531134,1.5669341194973311e-06,3.167819698172421e-08,1.8688906894787077e-07,0.013337426829767785,7.021511982001018e-09,15.82847790928588,26.04064514210179,0.014660911599809609,0.00900826245223654,0.1464741599375339
54,55,0.0004453857582708181,0.0004438576496346711,2.10992221918481e-07,21.0992221918481,1.2841115670669646e-06,3.2288010313018777e-08,7.16836848507972e-10,0.013279524358594029,7.02501290226933e-09,15.821035210922851,26.012229427631663,0.014653625664222998,0.00377105755187707,0.14679824705643973
55,56,0.0004447196455616143,0.0004424259649433625,2.1098411159537846e-07,21.098411159537847,1.8694858716459346e-06,6.365105703099291e-08,1.4955957797950037e-07,0.013182513240396616,7.032733360357903e-09,15.826125479773864,26.024516066681407,0.014604436807061109,0.004024945712542655,0.1461439116553316
56,57,0.0004439390883549564,0.0004415149978186491,2.1097337010368786e-07,21.097337010368786,2.0083704346846324e-06,1.0608332080640498e-07,9.86634107125497e-08,0.01303137621608711,7.040362885296635e-09,15.829275992525217,26.04027190338418,0.014571039450364648,0.0052622267023392285,0.1460808625286498
57,58,0.00044323422985881593,0.0004410573617562623,2.1096107543796806e-07,21.096107543796805,1.715010313129525e-06,2.6147942944157906e-08,2.247487710419586e-07,0.01306268550965801,7.041984169587254e-09,15.832804548357954,26.04713099863898,0.014570921036484136,0.01036104078755064,0.14635140448892822
58,59,0.0004424673440989964,0.00044072266294439095,2.1093576638568258e-07,21.09357663856826,1.1940519259076463e-06,0.0,3.396934623121748e-07,0.013091987641765486,7.042953083663435e-09,15.840431231260421,26.07686508822517,0.014571579660811528,0.0316841542041705,0.14606794415340882
59,60,0.00044273814634527306,0.0004408676752620975,2.109541074818843e-07,21.09541074818843,1.545714480200582e-06,7.05751982509732e-09,1.0674497566800017e-07,0.013070371667330822,7.042236554564325e-09,15.825127913731993,26.054765305966868,0.01456984121638701,0.007562558109164569,0.14633369907533408
60,61,0.000531704864485725,0.00043942353473014204,2.10927757557176e-07,21.0927757557176,1.319612631732654e-06,5.525618197033699e-09,9.074526374809608e-05,0.01305513521176857,7.05269365921538e-09,16.271742963086723,26.13335369928349,0.014547872915705149,0.5640492610767667,0.14568244406668054
61,62,0.0004426664512265272,0.0004408053466682736,2.1095329207113576e-07,21.095329207113576,1.536731508636074e-06,6.998344721153492e-09,1.0642141282526968e-07,0.013069764942421562,7.042539318104926e-09,15.82463327826068,26.056842046265217,0.014568932220613121,0.007566460534167019,0.14631425794576594
62,63,0.00046853551007144343,0.0004397488529650027,2.1093617295093773e-07,21.09361729509377,1.3764080385613146e-06,5.930812856827763e-09,2.7193382082071635e-05,0.013058959214251657,7.049193479463488e-09,16.063003676254237,26.105502931406143,0.014553565236275356,0.3057106338341355,0.14589592336453466
63,64,0.00044250540353606876,0.0004406642265662468,2.109513933919229e-07,21.09513933919229,1.5162691817656014e-06,6.8635398610483876e-09,1.0709285480341774e-07,0.013068382932783375,7.043249042058688e-09,15.823480909867865,26.061757849761854,0.01456682695095324,0.007588106821871563,0.14626882739824043
64,65,0.0004489808658130416,0.0004400100054272,2.1094125563454166e-07,21.094125563454167,1.4181085809592064e-06,6.213385476631343e-09,7.335597163771259e-06,0.013061764790230532,7.0471558135893865e-09,15.941434546146692,26.089996527298297,0.014557523393892125,0.15690374335979618,0.14602224814065473
65,66,0.0004423474145919003,0.0004405240602377715,2.109494266589099e-07,21.09494266589099,1.4957514145856558e-06,6.728280388222302e-09,1.0992523249598392e-07,0.013066997465754399,7.043991308495587e-09,15.822286332066248,26.06697011245704,0.014564715254767966,0.007629297212726013,0.14622152573745678
66,67,0.0012007588511050596,0.0004375615299422375,2.1090123988722213e-07,21.090123988722212,1.3004319468268862e-06,4.539663667333326e-09,0.0007616814483124407,0.012884851768987168,7.064103852269006e-09,17.081713911752022,26.26256680160057,0.014521492382090792,2.2620126876972293,0.14532275378234158
67,68,0.0004423064639598595,0.00044048763319461614,2.1094900556175766e-07,21.094900556175766,1.4926954304493792e-06,6.502331150185681e-09,1.086839980820953e-07,0.013065343486854978,7.044144666511415e-09,15.822003941353707,26.0682719035306,0.014564168294115654,0.007590726923564623,0.14621419367648864
68,69,0.0007099709195830451,0.0004381974816659732,2.1091643697343075e-07,21.091643697343073,1.3230321346744601e-06,0.0,0.000270239489345424,0.012940557679059312,7.0571272205726675e-09,16.606577910054906,26.189235798016217,0.014530325604332973,0.9846463630184826,0.14562098435089735
69,70,0.00044228361812300826,0.000440467302586413,2.109487697606511e-07,21.09487697606511,1.4909925097086274e-06,6.3774449287095e-09,1.079968121972619e-07,0.0130644177179012,7.044230685676084e-09,15.821845778238984,26.069003431279434,0.014563862106246925,0.007569280186403018,0.1462100846121716
