
fun_coils#1482 - J=7.6e-05, Jf=7.6e-05, ⟨B·n⟩=9.3e-03, B·n max=8.6e-02, ║∇J coils║=1.5e-03, C-C-Sep=0.14 J_length=2.1e-07, J_CC=3.3e-07, J_CURVATURE=3.0e-07, J_MSC=2.3e-01, J_ALS=8.8e-09, J_LENGTH_PENALTY=6.8e-09 Coil lengths=sum([7.0, 7.1, 3.5, 3.5])=21.1, curvature=[3.7, 2.1, 4.0, 4.0], mean squared curvature=[2.3, 1.5, 10.6, 12.7], coils dofs=6.8209637786299195, 6.785184580408779, 6.565531776437884, -7.258400484907479, -0.20317617801028007, -0.10926194460279387
fun_coils#1483 - J=7.7e-05, Jf=7.5e-05, ⟨B·n⟩=9.4e-03, B·n max=8.6e-02, ║∇J coils║=8.1e-03, C-C-Sep=0.14 J_length=2.1e-07, J_CC=3.0e-07, J_CURVATURE=7.8e-07, J_MSC=2.3e-01, J_ALS=8.9e-09, J_LENGTH_PENALTY=3.1e-08 Coil lengths=sum([7.0, 7.1, 3.5, 3.5])=21.1, curvature=[3.8, 2.1, 4.0, 4.0], mean squared curvature=[2.3, 1.5, 10.7, 12.6], coils dofs=6.8211651903465365, 6.785009101802308, 6.564250571786519, -7.260391461727903, -0.20354005448213633, -0.10937049033486732
fun_coils#1484 - J=7.6e-05, Jf=7.5e-05, ⟨B·n⟩=9.4e-03, B·n max=8.6e-02, ║∇J coils║=2.3e-03, C-C-Sep=0.14 J_length=2.1e-07, J_CC=3.2e-07, J_CURVATURE=3.0e-07, J_MSC=2.3e-01, J_ALS=8.8e-09, J_LENGTH_PENALTY=9.0e-09 Coil lengths=sum([7.0, 7.1, 3.5, 3.5])=21.1, curvature=[3.7, 2.1, 4.0, 4.0], mean squared curvature=[2.3, 1.5, 10.7, 12.6], coils dofs=6.821036664593484, 6.785121079002146, 6.565068139877377, -7.259120970619176, -0.2033078559866914, -0.10930122464273326
fun_coils#1485 - J=7.6e-05, Jf=7.6e-05, ⟨B·n⟩=9.4e-03, B·n max=8.6e-02, ║∇J coils║=1.8e-03, C-C-Sep=0.14 J_length=2.1e-07, J_CC=2.8e-07, J_CURVATURE=2.1e-07, J_MSC=2.3e-01, J_ALS=8.8e-09, J_LENGTH_PENALTY=2.6e-08 Coil lengths=sum([7.0, 7.1, 3.5, 3.5])=21.1, curvature=[3.7, 2.1, 4.0, 4.0], mean squared curvature=[2.3, 1.5, 10.6, 12.6], coils dofs=6.820831931150347, 6.78509817047777, 6.565960828866041, -7.2581055315578835, -0.20327169354332678, -0.10927783599252129
fun_coils#1486 - J=7.6e-05, Jf=7.5e-05, ⟨B·n⟩=9.4e-03, B·n max=8.6e-02, ║∇J coils║=1.2e-03, C-C-Sep=0.14 J_length=2.1e-07, J_CC=2.5e-07, J_CURVATURE=2.0e-07, J_MSC=2.3e-01, J_ALS=8.9e-09, J_LENGTH_PENALTY=2.3e-08 Coil lengths=sum([7.0, 7.1, 3.5, 3.5])=21.1, curvature=[3.7, 2.1, 4.0, 4.0], mean squared curvature=[2.3, 1.5, 10.6, 12.7], coils dofs=6.8209246852761325, 6.785033111668898, 6.565378108804362, -7.258996554748639, -0.2033988073278389, -0.1093207447036859
fun_coils#1487 - J=7.6e-05, Jf=7.5e-05, ⟨B·n⟩=9.4e-03, B·n max=8.6e-02, ║∇J coils║=2.5e-03, C-C-Sep=0.14 J_length=2.1e-07, J_CC=2.8e-07, J_CURVATURE=2.8e-07, J_MSC=2.3e-01, J_ALS=8.9e-09, J_LENGTH_PENALTY=3.7e-09 Coil lengths=sum([7.0, 7.1, 3.5, 3.5])=21.1, curvature=[3.8, 2.1, 4.0, 4.0], mean squared curvature=[2.3, 1.5, 10.7, 12.6], coils dofs=6.8209852797005155, 6.784964394838631, 6.564984946399306, -7.259634360665186, -0.20342578301273248, -0.10931354086530343
fun_coils#1488 - J=7.6e-05, Jf=7.5e-05, ⟨B·n⟩=9.4e-03, B·n max=8.7e-02, ║∇J coils║=1.9e-03, C-C-Sep=0.14 J_length=2.1e-07, J_CC=2.6e-07, J_CURVATURE=2.6e-07, J_MSC=2.3e-01, J_ALS=8.9e-09, J_LENGTH_PENALTY=1.6e-08 Coil lengths=sum([7.0, 7.1, 3.5, 3.5])=21.1, curvature=[3.8, 2.1, 4.0, 4.0], mean squared curvature=[2.3, 1.5, 10.7, 12.7], coils dofs=6.8209776834193105, 6.784915263430862, 6.564856807211108, -7.2599441882088005, -0.2035526660166662, -0.10936469271446682
fun_coils#1489 - J=7.6e-05, Jf=7.5e-05, ⟨B·n⟩=9.4e-03, B·n max=8.6e-02, ║∇J coils║=7.4e-04, C-C-Sep=0.14 J_length=2.1e-07, J_CC=2.6e-07, J_CURVATURE=2.2e-07, J_MSC=2.3e-01, J_ALS=8.9e-09, J_LENGTH_PENALTY=1.5e-08 Coil lengths=sum([7.0, 7.1, 3.5, 3.5])=21.1, curvature=[3.8, 2.1, 4.0, 4.0], mean squared curvature=[2.3, 1.5, 10.7, 12.6], coils dofs=6.820898536939467, 6.784897050197104, 6.565187124633477, -7.259596611642037, -0.20353914934323375, -0.1093464981628253
fun_coils#1490 - J=7.6e-05, Jf=7.5e-05, ⟨B·n⟩=9.4e-03, B·n max=8.7e-02, ║∇J coils║=1.0e-03, C-C-Sep=0.14 J_length=2.1e-07, J_CC=2.7e-07, J_CURVATURE=2.2e-07, J_MSC=2.3e-01, J_ALS=8.9e-09, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([7.0, 7.1, 3.5, 3.5])=21.1, curvature=[3.8, 2.1, 4.0, 4.0], mean squared curvature=[2.4, 1.5, 10.7, 12.6], coils dofs=6.820873510854763, 6.784834930876305, 6.565158837261189, -7.259785939561407, -0.2035857008151046, -0.10935363506741291
fun_coils#1491 - J=7.6e-05, Jf=7.5e-05, ⟨B·n⟩=9.4e-03, B·n max=8.7e-02, ║∇J coils║=1.1e-03, C-C-Sep=0.14 J_length=2.1e-07, J_CC=2.9e-07, J_CURVATURE=2.5e-07, J_MSC=2.3e-01, J_ALS=8.9e-09, J_LENGTH_PENALTY=9.8e-09 Coil lengths=sum([7.0, 7.1, 3.5, 3.5])=21.1, curvature=[3.8, 2.1, 4.0, 4.0], mean squared curvature=[2.4, 1.5, 10.7, 12.6], coils dofs=6.820872348107595, 6.784739879603137, 6.564913808391757, -7.260323195889731, -0.20372240862863922, -0.10940165117289019
fun_coils#1492 - J=7.6e-05, Jf=7.5e-05, ⟨B·n⟩=9.4e-03, B·n max=8.7e-02, ║∇J coils║=1.5e-03, C-C-Sep=0.14 J_length=2.1e-07, J_CC=3.1e-07, J_CURVATURE=2.3e-07, J_MSC=2.2e-01, J_ALS=8.9e-09, J_LENGTH_PENALTY=2.5e-09 Coil lengths=sum([7.0, 7.1, 3.5, 3.5])=21.1, curvature=[3.8, 2.1, 4.0, 4.0], mean squared curvature=[2.4, 1.5, 10.7, 12.6], coils dofs=6.8208390283236975, 6.784729772790339, 6.565001231741894, -7.260265569211904, -0.20373691943053707, -0.10939784279278139
fun_coils#1493 - J=7.6e-05, Jf=7.5e-05, ⟨B·n⟩=9.4e-03, B·n max=8.8e-02, ║∇J coils║=1.2e-03, C-C-Sep=0.14 J_length=2.1e-07, J_CC=3.2e-07, J_CURVATURE=2.3e-07, J_MSC=2.2e-01, J_ALS=8.9e-09, J_LENGTH_PENALTY=2.7e-09 Coil lengths=sum([7.0, 7.1, 3.5, 3.5])=21.1, curvature=[3.8, 2.1, 4.0, 4.0], mean squared curvature=[2.4, 1.5, 10.7, 12.6], coils dofs=6.820852770615976, 6.784725665630781, 6.564850152792067, -7.260490182808771, -0.2038457482945749, -0.10945142356348814
fun_coils#1494 - J=7.6e-05, Jf=7.5e-05, ⟨B·n⟩=9.4e-03, B·n max=8.8e-02, ║∇J coils║=1.4e-03, C-C-Sep=0.14 J_length=2.1e-07, J_CC=3.5e-07, J_CURVATURE=2.1e-07, J_MSC=2.2e-01, J_ALS=8.9e-09, J_LENGTH_PENALTY=1.1e-08 Coil lengths=sum([7.0, 7.1, 3.5, 3.5])=21.1, curvature=[3.8, 2.1, 4.0, 4.0], mean squared curvature=[2.4, 1.5, 10.7, 12.6], coils dofs=6.820868064059215, 6.784767892002227, 6.564658780755449, -7.260720474655624, -0.204083115240832, -0.10959493763593932
fun_coils#1495 - J=7.6e-05, Jf=7.5e-05, ⟨B·n⟩=9.4e-03, B·n max=8.9e-02, ║∇J coils║=1.7e-03, C-C-Sep=0.14 J_length=2.1e-07, J_CC=3.6e-07, J_CURVATURE=2.3e-07, J_MSC=2.2e-01, J_ALS=8.9e-09, J_LENGTH_PENALTY=1.5e-08 Coil lengths=sum([7.0, 7.1, 3.5, 3.5])=21.1, curvature=[3.8, 2.1, 4.0, 4.0], mean squared curvature=[2.4, 1.5, 10.7, 12.6], coils dofs=6.820877146134306, 6.784796139498732, 6.564568591535681, -7.260813133155135, -0.2041693059671942, -0.1096524131273746
fun_coils#1496 - J=7.6e-05, Jf=7.5e-05, ⟨B·n⟩=9.4e-03, B·n max=9.0e-02, ║∇J coils║=2.1e-03, C-C-Sep=0.14 J_length=2.1e-07, J_CC=3.6e-07, J_CURVATURE=2.5e-07, J_MSC=2.2e-01, J_ALS=9.0e-09, J_LENGTH_PENALTY=2.6e-08 Coil lengths=sum([7.0, 7.1, 3.5, 3.5])=21.1, curvature=[3.8, 2.1, 4.0, 4.0], mean squared curvature=[2.4, 1.5, 10.7, 12.6], coils dofs=6.8208773373789775, 6.784802144644709, 6.564466733722818, -7.261001801626173, -0.2042826187023755, -0.10971430268788444
fun_coils#1497 - J=7.6e-05, Jf=7.5e-05, ⟨B·n⟩=9.4e-03, B·n max=9.0e-02, ║∇J coils║=1.4e-03, C-C-Sep=0.14 J_length=2.1e-07, J_CC=3.7e-07, J_CURVATURE=2.0e-07, J_MSC=2.3e-01, J_ALS=9.0e-09, J_LENGTH_PENALTY=1.6e-08 Coil lengths=sum([7.0, 7.1, 3.5, 3.5])=21.1, curvature=[3.8, 2.1, 4.0, 4.0], mean squared curvature=[2.4, 1.5, 10.7, 12.6], coils dofs=6.820861870475825, 6.78483575439832, 6.564664317981906, -7.260664752741607, -0.20417228286542558, -0.10966126070115917
fun_coils#1498 - J=7.6e-05, Jf=7.5e-05, ⟨B·n⟩=9.4e-03, B·n max=9.0e-02, ║∇J coils║=1.1e-03, C-C-Sep=0.14 J_length=2.1e-07, J_CC=3.7e-07, J_CURVATURE=2.0e-07, J_MSC=2.3e-01, J_ALS=9.0e-09, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([7.0, 7.1, 3.5, 3.5])=21.1, curvature=[3.8, 2.1, 4.0, 4.0], mean squared curvature=[2.4, 1.5, 10.7, 12.6], coils dofs=6.820908198985546, 6.7848202887427105, 6.564417365229512, -7.261012693363832, -0.20423799852020547, -0.10967990384914769
fun_coils#1499 - J=7.5e-05, Jf=7.5e-05, ⟨B·n⟩=9.4e-03, B·n max=8.9e-02, ║∇J coils║=1.1e-03, C-C-Sep=0.14 J_length=2.1e-07, J_CC=3.6e-07, J_CURVATURE=2.3e-07, J_MSC=2.3e-01, J_ALS=9.0e-09, J_LENGTH_PENALTY=9.8e-09 Coil lengths=sum([7.0, 7.1, 3.5, 3.5])=21.1, curvature=[3.8, 2.1, 4.0, 4.0], mean squared curvature=[2.4, 1.5, 10.7, 12.6], coils dofs=6.820975867394297, 6.784817892777203, 6.564078796533454, -7.261454863545116, -0.20435509702198992, -0.10971860863190702
fun_coils#1500 - J=7.6e-05, Jf=7.5e-05, ⟨B·n⟩=9.4e-03, B·n max=8.8e-02, ║∇J coils║=3.6e-03, C-C-Sep=0.14 J_length=2.1e-07, J_CC=3.0e-07, J_CURVATURE=3.0e-07, J_MSC=2.3e-01, J_ALS=9.0e-09, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([7.0, 7.1, 3.5, 3.5])=21.1, curvature=[3.8, 2.1, 4.0, 4.0], mean squared curvature=[2.4, 1.5, 10.7, 12.6], coils dofs=6.821144126264223, 6.78479298334062, 6.563334549053419, -7.262384418120386, -0.20448107776015562, -0.10974783174839037
fun_coils#1501 - J=7.5e-05, Jf=7.5e-05, ⟨B·n⟩=9.4e-03, B·n max=8.9e-02, ║∇J coils║=1.7e-03, C-C-Sep=0.14 J_length=2.1e-07, J_CC=3.4e-07, J_CURVATURE=2.2e-07, J_MSC=2.3e-01, J_ALS=9.0e-09, J_LENGTH_PENALTY=8.7e-09 Coil lengths=sum([7.0, 7.1, 3.5, 3.5])=21.1, curvature=[3.8, 2.1, 4.0, 4.0], mean squared curvature=[2.4, 1.5, 10.7, 12.6], coils dofs=6.821031646166573, 6.784809635157314, 6.563832074261253, -7.261763016173237, -0.20439686035315, -0.10972829626121443
fun_coils#1502 - J=7.5e-05, Jf=7.5e-05, ⟨B·n⟩=9.4e-03, B·n max=8.9e-02, ║∇J coils║=1.3e-03, C-C-Sep=0.14 J_length=2.1e-07, J_CC=3.4e-07, J_CURVATURE=2.0e-07, J_MSC=2.3e-01, J_ALS=9.0e-09, J_LENGTH_PENALTY=2.0e-08 Coil lengths=sum([7.0, 7.1, 3.5, 3.5])=21.1, curvature=[3.8, 2.1, 4.0, 4.0], mean squared curvature=[2.4, 1.5, 10.7, 12.6], coils dofs=6.821113303801878, 6.784793889774728, 6.563396797143871, -7.262339714967467, -0.2045341307822328, -0.1097903453775071
fun_coils#1503 - J=7.5e-05, Jf=7.5e-05, ⟨B·n⟩=9.3e-03, B·n max=8.8e-02, ║∇J coils║=4.5e-03, C-C-Sep=0.14 J_length=2.1e-07, J_CC=3.5e-07, J_CURVATURE=3.5e-07, J_MSC=2.3e-01, J_ALS=9.0e-09, J_LENGTH_PENALTY=2.0e-08 Coil lengths=sum([7.0, 7.1, 3.5, 3.5])=21.1, curvature=[3.8, 2.2, 4.0, 4.0], mean squared curvature=[2.4, 1.5, 10.8, 12.6], coils dofs=6.821280085483749, 6.7847914578468655, 6.562547881088553, -7.263392755855774, -0.20483214937034167, -0.10993024166187569
fun_coils#1504 - J=7.5e-05, Jf=7.5e-05, ⟨B·n⟩=9.4e-03, B·n max=8.9e-02, ║∇J coils║=1.5e-03, C-C-Sep=0.14 J_length=2.1e-07, J_CC=3.5e-07, J_CURVATURE=2.0e-07, J_MSC=2.3e-01, J_ALS=9.0e-09, J_LENGTH_PENALTY=1.8e-08 Coil lengths=sum([7.0, 7.1, 3.5, 3.5])=21.1, curvature=[3.8, 2.2, 4.0, 4.0], mean squared curvature=[2.4, 1.5, 10.8, 12.6], coils dofs=6.821187972443193, 6.784792800993591, 6.563016734970799, -7.262811164418608, -0.2046675545660133, -0.10985297734860573
fun_coils#1505 - J=7.5e-05, Jf=7.4e-05, ⟨B·n⟩=9.4e-03, B·n max=8.8e-02, ║∇J coils║=1.4e-03, C-C-Sep=0.14 J_length=2.1e-07, J_CC=3.5e-07, J_CURVATURE=2.1e-07, J_MSC=2.3e-01, J_ALS=9.0e-09, J_LENGTH_PENALTY=2.7e-08 Coil lengths=sum([7.0, 7.1, 3.5, 3.5])=21.1, curvature=[3.8, 2.2, 4.0, 4.0], mean squared curvature=[2.4, 1.5, 10.8, 12.6], coils dofs=6.821274446242916, 6.784719008940759, 6.562457358903963, -7.263646976331988, -0.20485721891722028, -0.10993808848924387
fun_coils#1506 - J=7.5e-05, Jf=7.4e-05, ⟨B·n⟩=9.3e-03, B·n max=8.8e-02, ║∇J coils║=2.2e-03, C-C-Sep=0.14 J_length=2.1e-07, J_CC=3.5e-07, J_CURVATURE=2.1e-07, J_MSC=2.3e-01, J_ALS=9.0e-09, J_LENGTH_PENALTY=2.2e-08 Coil lengths=sum([7.0, 7.1, 3.5, 3.5])=21.1, curvature=[3.8, 2.2, 4.0, 4.0], mean squared curvature=[2.4, 1.5, 10.8, 12.6], coils dofs=6.821353681148163, 6.784693918644575, 6.562017395600264, -7.264232238855381, -0.2049957220174476, -0.11001036598611372
fun_coils#1507 - J=7.5e-05, Jf=7.4e-05, ⟨B·n⟩=9.3e-03, B·n max=8.8e-02, ║∇J coils║=2.4e-03, C-C-Sep=0.14 J_length=2.1e-07, J_CC=3.3e-07, J_CURVATURE=2.2e-07, J_MSC=2.3e-01, J_ALS=9.0e-09, J_LENGTH_PENALTY=1.0e-08 Coil lengths=sum([7.0, 7.1, 3.5, 3.5])=21.1, curvature=[3.9, 2.2, 4.0, 4.0], mean squared curvature=[2.4, 1.5, 10.8, 12.6], coils dofs=6.821465265700669, 6.78463114128718, 6.561323966823208, -7.265204233136584, -0.2052307527247461, -0.11014858167493027
fun_coils#1508 - J=7.5e-05, Jf=7.4e-05, ⟨B·n⟩=9.3e-03, B·n max=8.8e-02, ║∇J coils║=2.1e-03, C-C-Sep=0.14 J_length=2.1e-07, J_CC=3.2e-07, J_CURVATURE=2.1e-07, J_MSC=2.3e-01, J_ALS=9.1e-09, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([7.0, 7.1, 3.5, 3.5])=21.1, curvature=[3.9, 2.2, 4.0, 4.0], mean squared curvature=[2.4, 1.5, 10.8, 12.6], coils dofs=6.821495216862049, 6.784562195186367, 6.560937800055616, -7.265881337556689, -0.20546682281756035, -0.11027384955060521
fun_coils#1509 - J=7.5e-05, Jf=7.4e-05, ⟨B·n⟩=9.3e-03, B·n max=8.8e-02, ║∇J coils║=1.9e-03, C-C-Sep=0.14 J_length=2.1e-07, J_CC=3.1e-07, J_CURVATURE=2.0e-07, J_MSC=2.3e-01, J_ALS=9.1e-09, J_LENGTH_PENALTY=7.4e-09 Coil lengths=sum([7.0, 7.1, 3.5, 3.5])=21.1, curvature=[3.9, 2.2, 4.0, 4.0], mean squared curvature=[2.4, 1.5, 10.8, 12.6], coils dofs=6.82150636625377, 6.784499459960038, 6.56061846336349, -7.266457585309382, -0.2057149827625471, -0.11042119118228635
fun_coils#1510 - J=7.5e-05, Jf=7.4e-05, ⟨B·n⟩=9.3e-03, B·n max=8.7e-02, ║∇J coils║=1.4e-03, C-C-Sep=0.14 J_length=2.1e-07, J_CC=3.0e-07, J_CURVATURE=2.0e-07, J_MSC=2.3e-01, J_ALS=9.1e-09, J_LENGTH_PENALTY=9.7e-09 Coil lengths=sum([7.0, 7.1, 3.5, 3.5])=21.1, curvature=[3.9, 2.2, 4.0, 4.0], mean squared curvature=[2.5, 1.5, 10.8, 12.6], coils dofs=6.821567340577302, 6.784461733432266, 6.560182768899648, -7.2671044457198795, -0.2058981811849103, -0.11052023494908987
fun_coils#1511 - J=7.5e-05, Jf=7.4e-05, ⟨B·n⟩=9.3e-03, B·n max=8.7e-02, ║∇J coils║=1.2e-03, C-C-Sep=0.14 J_length=2.1e-07, J_CC=2.8e-07, J_CURVATURE=1.8e-07, J_MSC=2.3e-01, J_ALS=9.1e-09, J_LENGTH_PENALTY=6.7e-09 Coil lengths=sum([7.0, 7.1, 3.5, 3.5])=21.1, curvature=[3.9, 2.2, 4.0, 4.0], mean squared curvature=[2.5, 1.5, 10.8, 12.6], coils dofs=6.821657987693935, 6.784420742444368, 6.55956993952179, -7.2679663152720275, -0.2061308861209689, -0.11065076680718672
fun_coils#1512 - J=7.5e-05, Jf=7.4e-05, ⟨B·n⟩=9.3e-03, B·n max=8.7e-02, ║∇J coils║=1.6e-03, C-C-Sep=0.14 J_length=2.1e-07, J_CC=3.0e-07, J_CURVATURE=2.1e-07, J_MSC=2.3e-01, J_ALS=9.2e-09, J_LENGTH_PENALTY=7.6e-09 Coil lengths=sum([7.0, 7.1, 3.5, 3.5])=21.1, curvature=[3.9, 2.2, 4.0, 4.0], mean squared curvature=[2.5, 1.5, 10.8, 12.6], coils dofs=6.8217800546164264, 6.784330525987125, 6.55866875169307, -7.269290800670399, -0.20648426899511543, -0.11085017899689929
fun_coils#1513 - J=7.5e-05, Jf=7.4e-05, ⟨B·n⟩=9.3e-03, B·n max=8.8e-02, ║∇J coils║=1.8e-03, C-C-Sep=0.14 J_length=2.1e-07, J_CC=3.3e-07, J_CURVATURE=2.1e-07, J_MSC=2.3e-01, J_ALS=9.2e-09, J_LENGTH_PENALTY=5.8e-09 Coil lengths=sum([7.0, 7.1, 3.5, 3.5])=21.1, curvature=[3.9, 2.2, 4.0, 4.0], mean squared curvature=[2.5, 1.6, 10.7, 12.6], coils dofs=6.821754467274195, 6.784301249279187, 6.558601221286555, -7.2694477063714, -0.20658822654622164, -0.11093896973177861
fun_coils#1514 - J=7.5e-05, Jf=7.4e-05, ⟨B·n⟩=9.3e-03, B·n max=8.8e-02, ║∇J coils║=1.5e-03, C-C-Sep=0.14 J_length=2.1e-07, J_CC=3.2e-07, J_CURVATURE=2.3e-07, J_MSC=2.3e-01, J_ALS=9.2e-09, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([7.0, 7.1, 3.5, 3.5])=21.1, curvature=[3.9, 2.2, 4.0, 4.0], mean squared curvature=[2.5, 1.6, 10.7, 12.6], coils dofs=6.821804373826006, 6.784217462394188, 6.558125508648699, -7.27023020635546, -0.20682120526755857, -0.11106151387220231
fun_coils#1515 - J=7.5e-05, Jf=7.4e-05, ⟨B·n⟩=9.3e-03, B·n max=8.7e-02, ║∇J coils║=1.7e-03, C-C-Sep=0.14 J_length=2.1e-07, J_CC=3.2e-07, J_CURVATURE=2.6e-07, J_MSC=2.3e-01, J_ALS=9.2e-09, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([7.0, 7.1, 3.5, 3.5])=21.1, curvature=[3.9, 2.2, 4.0, 4.0], mean squared curvature=[2.5, 1.6, 10.8, 12.6], coils dofs=6.8218131026977495, 6.784210449000291, 6.558140434802109, -7.270195327861948, -0.20677411035264093, -0.11103465590583111
fun_coils#1516 - J=7.5e-05, Jf=7.4e-05, ⟨B·n⟩=9.3e-03, B·n max=8.7e-02, ║∇J coils║=2.7e-03, C-C-Sep=0.14 J_length=2.1e-07, J_CC=3.3e-07, J_CURVATURE=2.6e-07, J_MSC=2.3e-01, J_ALS=9.2e-09, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([7.0, 7.1, 3.5, 3.5])=21.1, curvature=[4.0, 2.2, 4.0, 4.0], mean squared curvature=[2.5, 1.6, 10.8, 12.6], coils dofs=6.821799196878868, 6.784174504020985, 6.558071270930122, -7.270361979435113, -0.2068538002032766, -0.11109693989372924
fun_coils#1517 - J=7.5e-05, Jf=7.4e-05, ⟨B·n⟩=9.3e-03, B·n max=8.7e-02, ║∇J coils║=2.3e-03, C-C-Sep=0.14 J_length=2.1e-07, J_CC=3.7e-07, J_CURVATURE=2.1e-07, J_MSC=2.3e-01, J_ALS=9.2e-09, J_LENGTH_PENALTY=1.0e-08 Coil lengths=sum([7.0, 7.1, 3.5, 3.5])=21.1, curvature=[3.9, 2.2, 4.0, 4.0], mean squared curvature=[2.5, 1.5, 10.8, 12.6], coils dofs=6.821601612597535, 6.784214125273789, 6.5591056785191615, -7.268992747607497, -0.20657172507626773, -0.11097393413257786
fun_coils#1518 - J=7.5e-05, Jf=7.4e-05, ⟨B·n⟩=9.3e-03, B·n max=8.7e-02, ║∇J coils║=1.1e-03, C-C-Sep=0.14 J_length=2.1e-07, J_CC=3.7e-07, J_CURVATURE=1.9e-07, J_MSC=2.3e-01, J_ALS=9.2e-09, J_LENGTH_PENALTY=9.5e-09 Coil lengths=sum([7.0, 7.1, 3.5, 3.5])=21.1, curvature=[3.9, 2.2, 4.0, 4.0], mean squared curvature=[2.5, 1.6, 10.8, 12.6], coils dofs=6.821649720144926, 6.784205630814003, 6.558826544354436, -7.269349639097316, -0.2066483075505102, -0.11102419375628289
fun_coils#1519 - J=7.5e-05, Jf=7.4e-05, ⟨B·n⟩=9.3e-03, B·n max=8.6e-02, ║∇J coils║=1.7e-03, C-C-Sep=0.14 J_length=2.1e-07, J_CC=3.7e-07, J_CURVATURE=2.1e-07, J_MSC=2.3e-01, J_ALS=9.2e-09, J_LENGTH_PENALTY=1.1e-08 Coil lengths=sum([7.0, 7.1, 3.5, 3.5])=21.1, curvature=[3.9, 2.2, 4.0, 4.0], mean squared curvature=[2.5, 1.6, 10.8, 12.6], coils dofs=6.821730090938555, 6.784176802076143, 6.558384198048901, -7.269959959431354, -0.2067627041945881, -0.11107046699914841
fun_coils#1520 - J=7.5e-05, Jf=7.4e-05, ⟨B·n⟩=9.3e-03, B·n max=8.6e-02, ║∇J coils║=1.5e-03, C-C-Sep=0.14 J_length=2.1e-07, J_CC=3.7e-07, J_CURVATURE=1.9e-07, J_MSC=2.3e-01, J_ALS=9.2e-09, J_LENGTH_PENALTY=1.1e-08 Coil lengths=sum([7.0, 7.1, 3.5, 3.5])=21.1, curvature=[3.9, 2.2, 4.0, 4.0], mean squared curvature=[2.5, 1.6, 10.8, 12.6], coils dofs=6.821700393715354, 6.784180733069031, 6.558523607729258, -7.269788495996497, -0.20673394835290376, -0.11105742641353987
fun_coils#1521 - J=7.5e-05, Jf=7.4e-05, ⟨B·n⟩=9.3e-03, B·n max=8.5e-02, ║∇J coils║=1.5e-03, C-C-Sep=0.14 J_length=2.1e-07, J_CC=3.9e-07, J_CURVATURE=1.7e-07, J_MSC=2.3e-01, J_ALS=9.2e-09, J_LENGTH_PENALTY=1.6e-08 Coil lengths=sum([7.0, 7.1, 3.5, 3.5])=21.1, curvature=[3.9, 2.2, 4.0, 4.0], mean squared curvature=[2.5, 1.6, 10.8, 12.6], coils dofs=6.821658143002093, 6.784151679740761, 6.558553095332886, -7.269863503767263, -0.20681577337493295, -0.11111884915250979
fun_coils#1522 - J=7.5e-05, Jf=7.4e-05, ⟨B·n⟩=9.3e-03, B·n max=8.5e-02, ║∇J coils║=1.2e-03, C-C-Sep=0.14 J_length=2.1e-07, J_CC=4.0e-07, J_CURVATURE=1.5e-07, J_MSC=2.3e-01, J_ALS=9.3e-09, J_LENGTH_PENALTY=1.8e-08 Coil lengths=sum([7.0, 7.1, 3.5, 3.5])=21.1, curvature=[3.9, 2.2, 4.0, 4.0], mean squared curvature=[2.5, 1.6, 10.8, 12.6], coils dofs=6.8216775216611145, 6.784110944355728, 6.558301604993049, -7.2702866931798695, -0.2069265282158291, -0.11119059781145434
fun_coils#1523 - J=7.4e-05, Jf=7.4e-05, ⟨B·n⟩=9.3e-03, B·n max=8.5e-02, ║∇J coils║=1.1e-03, C-C-Sep=0.14 J_length=2.1e-07, J_CC=4.0e-07, J_CURVATURE=1.6e-07, J_MSC=2.3e-01, J_ALS=9.3e-09, J_LENGTH_PENALTY=1.9e-08 Coil lengths=sum([7.0, 7.1, 3.5, 3.5])=21.1, curvature=[4.0, 2.2, 4.0, 4.0], mean squared curvature=[2.5, 1.6, 10.8, 12.6], coils dofs=6.821736477516882, 6.784059368016116, 6.55780928581225, -7.271049371233487, -0.20713695946730576, -0.11130937209580039
fun_coils#1524 - J=7.4e-05, Jf=7.4e-05, ⟨B·n⟩=9.2e-03, B·n max=8.5e-02, ║∇J coils║=1.7e-03, C-C-Sep=0.14 J_length=2.1e-07, J_CC=3.8e-07, J_CURVATURE=2.3e-07, J_MSC=2.3e-01, J_ALS=9.4e-09, J_LENGTH_PENALTY=1.6e-08 Coil lengths=sum([7.0, 7.1, 3.5, 3.5])=21.1, curvature=[4.0, 2.2, 4.0, 4.0], mean squared curvature=[2.5, 1.6, 10.8, 12.6], coils dofs=6.821900080790944, 6.783941205342334, 6.5566278906645845, -7.27282875479065, -0.20755815059651056, -0.11154145118211561
