index,Nfeval,J,Jf,J_length,Lengths,J_CC,J_LENGTH_PENALTY,J_CURVATURE,J_MSC,J_ALS,curvatures,msc,B.n,gradJcoils,C-C-Sep
47,48,4.870984887871847e-05,4.829752887716678e-05,2.1182889194588282e-07,21.18288919458828,8.938990210865675e-08,1.865069873324547e-08,9.245050876390817e-08,0.18056375400884594,1.1306737196480332e-08,15.103555906972849,28.040127246991617,0.0075161816644124906,0.0007399575855561938,0.143339152723459
48,49,4.868194893852117e-05,4.8264909424913465e-05,2.1183573104426557e-07,21.183573104426557,8.800117426444122e-08,2.036143154563305e-08,9.684117675337065e-08,0.18064956779915356,1.1311276263415006e-08,15.108135105485257,28.045355500996894,0.007521402328155978,0.0007303242021565646,0.14336777189546882
49,50,4.8637896103499e-05,4.8239517147119355e-05,2.118411239134537e-07,21.18411239134537,8.825459663576933e-08,1.5443033718121145e-08,8.28402021122993e-08,0.18077157577094333,1.1315803031930942e-08,15.109000084968791,28.046837055183488,0.007527217538626509,0.000692614417036475,0.14335500893089156
50,51,4.8586509297452104e-05,4.820844591816357e-05,2.1184905120805824e-07,21.184905120805823,8.97546948045112e-08,5.406073947487212e-09,7.105355932847131e-08,0.1809706816428004,1.1324026917412608e-08,15.115337765151832,28.047985240530046,0.007533129115842194,0.0014873981437918422,0.14330233561339237
51,52,4.8548236525890226e-05,4.819805151379439e-05,2.1185201732892758e-07,21.185201732892757,9.25751341357532e-08,2.801243918938032e-09,4.295661671221732e-08,0.18099426583824776,1.1327751138554118e-08,15.10207484885088,28.04416492323552,0.007534462491828854,0.0007301859027921841,0.14322202569650255
52,53,4.852751861949351e-05,4.816774650935257e-05,2.1186332364478414e-07,21.186332364478414,9.112569540320518e-08,2.937601678306053e-09,5.384548941464053e-08,0.18119277828597358,1.1335994195029913e-08,15.107468139716381,28.047342649968066,0.007533043261700361,0.0008630822470484529,0.14324721594177073
53,54,4.8504268485000794e-05,4.8149058430328903e-05,2.1186543287362862e-07,21.186543287362863,9.067161993581558e-08,3.6684355565511923e-09,4.900456630589452e-08,0.18112836138951907,1.1337145271025699e-08,15.103386212078913,28.047437604818953,0.007528372840808994,0.0007304966920907188,0.14325861342517748
54,55,4.849424062052077e-05,4.8088709972939574e-05,2.1187910637936118e-07,21.187910637936117,8.778646155610811e-08,7.3061245646772895e-09,9.85589550810451e-08,0.18128058596887503,1.1345587031493886e-08,15.115051471638782,28.05449969960881,0.007518976221331873,0.001657101594919263,0.14332685123683508
55,56,4.851286817455809e-05,4.803591043586981e-05,2.118910992053824e-07,21.18910992053824,8.021654430318565e-08,3.495108213140097e-08,1.498990130483057e-07,0.18114932304174047,1.1350574579549245e-08,15.107772056220904,28.064189644586016,0.007503304018429595,0.0010729314461478136,0.14353104609452516
56,57,4.8472083415734395e-05,4.80624098793839e-05,2.118837778649307e-07,21.18837778649307,8.476287938024574e-08,1.4437189461564315e-08,9.85896896437524e-08,0.18122699601873446,1.134753210815924e-08,15.105331052339984,28.05823360436539,0.007512115619798879,0.0008130487061765866,0.1434066412971289
57,58,4.846029441706053e-05,4.807724780085939e-05,2.1187715393322174e-07,21.187715393322172,8.633034390887155e-08,8.926040821064305e-09,7.591307753798216e-08,0.18117150886168115,1.1343929970691765e-08,15.101346971910978,28.055609871454735,0.00751735568625736,0.0006035925050974678,0.14336616888067927
58,59,4.845112362947175e-05,4.806610205285729e-05,2.118772725200851e-07,21.18772725200851,8.628245143330451e-08,8.292376986220455e-09,7.856947567485227e-08,0.18121500082351424,1.1343908987766753e-08,15.09912502542995,28.05769752010283,0.007516994953196168,0.0005759214624876259,0.1433678668724725
59,60,4.844368567308475e-05,4.802370317172798e-05,2.1187803684548268e-07,21.187803684548268,8.687632484718887e-08,5.36233835524166e-09,1.1586580130885561e-07,0.1814251749041798,1.1343876882848876e-08,15.099231534755223,28.06497378911717,0.007513347540954429,0.001296896512717883,0.1433554686771299
60,61,4.84284077448058e-05,4.8033279149823685e-05,2.1187827322379174e-07,21.187827322379174,8.6515843588121e-08,5.2990390607981845e-09,9.143543910940642e-08,0.18136320790873703,1.1344434529745021e-08,15.09699126946867,28.062466600448857,0.007513406379765993,0.0006140258474207337,0.14336362778468267
61,62,4.841738948114324e-05,4.8026195894319663e-05,2.118788069602281e-07,21.18788069602281,8.667747984966577e-08,4.647464212733664e-09,8.79898358009532e-08,0.18135274428802525,1.1344819654138058e-08,15.095583633329596,28.062186576438762,0.007512000550845184,0.00045330189706988135,0.14335999243537895
62,63,4.8426755082139996e-05,4.797867148472715e-05,2.118845982492546e-07,21.18845982492546,8.683839620452797e-08,3.146496079376364e-09,1.4621410687968602e-07,0.18132618406715303,1.1348115639077265e-08,15.107394110138767,28.064154251462966,0.007504784284714844,0.0013835546645847479,0.1433596744482316
63,64,4.840316541422131e-05,4.8002809391768525e-05,2.1188133778871067e-07,21.188133778871066,8.674793930130227e-08,3.9292906953009664e-09,9.779745466747565e-08,0.1813398646941368,1.1346263620294538e-08,15.097427072582489,28.063008765517324,0.007508711582571877,0.0006117851168418937,0.14335984856590558
64,65,4.8384547396622194e-05,4.799278221282352e-05,2.1188359888560428e-07,21.188359888560427,8.714869558993187e-08,4.3960932014795e-09,8.833679612165595e-08,0.18124092529638433,1.1347421400047898e-08,15.096441469702636,28.06091333102046,0.007510200272349648,0.000665314579693619,0.14335079748942603
65,66,4.831993700258771e-05,4.79244037145764e-05,2.118997984235704e-07,21.18997984235704,8.810055433230562e-08,8.326861976637182e-09,8.72060732787953e-08,0.18073673754676134,1.1355669933705497e-08,15.099797698506023,28.053564209933022,0.007511356973328566,0.0009517368311246667,0.1433376689340126
66,67,4.827901464906243e-05,4.789253898247667e-05,2.11908376496879e-07,21.1908376496879,8.729616471932746e-08,8.167891121774682e-09,7.910323424777443e-08,0.18049061487379464,1.1360328848894065e-08,15.100068300480203,28.050710314476667,0.007508381067231395,0.000874163901508896,0.14336775609665178
67,68,4.819736882474842e-05,4.779249511996347e-05,2.1193894249890463e-07,21.193894249890462,8.396897399097226e-08,5.049428261276203e-09,1.0391636003378567e-07,0.17984671842134414,1.1376356042565093e-08,15.101904014260127,28.048043625238755,0.007499436479431705,0.0013699928969372072,0.14349306290226038
68,69,4.8137654802837254e-05,4.775203881545648e-05,2.1196393023114138e-07,21.196393023114137,7.89099829406671e-08,1.8378324870503591e-09,9.290424172191664e-08,0.1793523719071834,1.138858188150757e-08,15.107164696923054,28.048099808023487,0.0074973599096261005,0.0013946649411427838,0.14367772936441114
69,70,4.809611467976646e-05,4.773467954966627e-05,2.1197126048560314e-07,21.197126048560314,7.618178967697268e-08,2.546107104381342e-09,7.073597283323787e-08,0.17917387862616418,1.1392061324529982e-08,15.103544255934086,28.046445646492096,0.007494065966647258,0.001046952273921526,0.14376739089671514
70,71,4.8113820312656335e-05,4.7710759743111876e-05,2.1200093403331817e-07,21.200093403331817,6.768918864712973e-08,7.475371933886259e-08,4.8616727525152917e-08,0.17869004378938771,1.1407563019315367e-08,15.092497848379512,28.046774061993112,0.007487145020860131,0.001433629289861924,0.14405195394293277
71,72,4.8071519020122034e-05,4.771831375374959e-05,2.1198410449119314e-07,21.198410449119315,7.239978357037252e-08,1.2841954004183931e-08,5.597942430670064e-08,0.17895809286114536,1.1398788987082808e-08,15.098684827882906,28.04641806250779,0.007490853578060527,0.0008070154944121798,0.14389130503526826
72,73,4.8053894796727316e-05,4.772722272990804e-05,2.1197559306089685e-07,21.197559306089683,6.558080180952116e-08,4.068128526117976e-09,4.504754342274247e-08,0.17906781290603463,1.1394962060111834e-08,15.085258020438854,28.048207388951326,0.0074867893030846466,0.0013762082458346652,0.14410410151796477
73,74,4.8024296391355205e-05,4.7707753365281355e-05,2.119786195090005e-07,21.19786195090005,6.698899865291482e-08,3.6649358143863693e-09,3.391047209755406e-08,0.17896672964115418,1.139609823386509e-08,15.08543002867535,28.04773791506512,0.007486595007655202,0.0008523496448930234,0.1440709837071223
74,75,4.800731239468399e-05,4.768809445198448e-05,2.1198419497704323e-07,21.19841949770432,6.676694895870617e-08,5.454099023870214e-09,3.5012699739894937e-08,0.17893321298154882,1.1399676159699285e-08,15.08594014611371,28.04942351946825,0.007485039863982452,0.0004378010741633817,0.14407700507115528
75,76,4.799399586530867e-05,4.766443591562526e-05,2.119892796485295e-07,21.19892796485295,6.347237324112166e-08,7.704622440003001e-09,4.639367435374602e-08,0.17887557667107742,1.1402736208798541e-08,15.086124738711767,28.052896691508757,0.007482871785598627,0.0006007485843181686,0.14419317414041208
76,77,4.797738152125523e-05,4.7644336526191726e-05,2.1198782491615735e-07,21.198782491615734,5.917689826054428e-08,3.6605404586842735e-09,5.8219731428121055e-08,0.17891804702086692,1.1402977656899429e-08,15.082511533249356,28.055463582203416,0.007482095004631723,0.0005843405388820936,0.144337314654373
77,78,4.7955228126842934e-05,4.762604620567692e-05,2.1198988294241895e-07,21.198988294241893,5.5909397763720843e-08,3.3498938650437802e-09,5.793274659482759e-08,0.17885723907542483,1.1404845321118228e-08,15.083301367463154,28.05455507453521,0.007482786169728922,0.0005762004166776873,0.14445695256954588
78,79,4.792193537891341e-05,4.755651133251449e-05,2.1199991355182399e-07,21.199991355182398,4.455097508473294e-08,1.7002603526053117e-08,9.187055423631224e-08,0.17862841796489318,1.1413543105462312e-08,15.087450955495399,28.054100208644936,0.007482938524352999,0.000939987350744361,0.14491693367318642
79,80,4.789310800947706e-05,4.7564516125762585e-05,2.119890589746928e-07,21.19890589746928,4.5310118915821596e-08,2.1611842315363323e-09,6.913152159242519e-08,0.178645713101936,1.1407931113666569e-08,15.086807463222868,28.047898016387116,0.00748556383500029,0.0007867907903429033,0.14488109462760013
80,81,4.786385099445277e-05,4.7543658244242156e-05,2.1198954985942087e-07,21.198954985942088,4.139874765589389e-08,3.529979083999765e-09,6.327447361129371e-08,0.17851102552483042,1.1409506527311751e-08,15.087822212431366,28.04602240154621,0.007486076751531462,0.0006759973590198873,0.14505375313023572
81,82,4.7817591301837585e-05,4.747645386795026e-05,2.1199204638936433e-07,21.199204638936433,2.9491249820256243e-08,2.067811779507615e-08,7.897601988262464e-08,0.17807626862841594,1.1416619602532415e-08,15.08936145459658,28.04099342960547,0.007492697445345434,0.0013127665675726856,0.14564387689704772
82,83,4.778437004344897e-05,4.7458514275880025e-05,2.119871890542553e-07,21.19871890542553,2.8316446755920204e-08,1.1572298144270948e-08,7.397983361450178e-08,0.17805029554932994,1.1415639410134528e-08,15.085313442568097,28.040489418702784,0.007496882366024277,0.0010265407994102583,0.14570916895872763
83,84,4.7734627722383066e-05,4.7412832026951486e-05,2.119810618857866e-07,21.19810618857866,2.4057059275267408e-08,1.0831741359005247e-08,7.492583291152922e-08,0.17783900133359729,1.1417535614284411e-08,15.079314147955824,28.03967565217257,0.007505557061663479,0.0010318059099628594,0.14595229316436822
84,85,4.770118660135857e-05,4.737872095740835e-05,2.1197874426763236e-07,21.197874426763235,2.1810223584213595e-08,1.1110547483252042e-08,7.756612861511531e-08,0.1777014372934357,1.141991452201223e-08,15.072839519413666,28.04150536435184,0.0075087770242,0.001296325582303149,0.14608560419218797
85,86,4.76629069569988e-05,4.73432220471245e-05,2.1197759902493495e-07,21.197759902493495,1.9469913482662892e-08,1.0239272805650108e-08,7.799812456104974e-08,0.1774690580366746,1.142347355804718e-08,15.069316482618571,28.041804281978788,0.0075093656205502245,0.00137401144445376,0.14623164107933848
86,87,4.763194022832462e-05,4.7288195718276796e-05,2.1197706362899064e-07,21.197706362899062,1.6188815459335784e-08,1.4815124415657396e-08,1.0076350654384514e-07,0.17705709564794112,1.142979950326662e-08,15.065628306376649,28.041190295328217,0.007507332086189921,0.0020027584013377958,0.14645548699907954
87,88,4.760751790287288e-05,4.7291750428260404e-05,2.1197801105833765e-07,21.197801105833765,1.7431678751189512e-08,1.2553272205387802e-08,7.380451259755586e-08,0.17713612171765725,1.142870676249688e-08,15.064245011236865,28.040874503019758,0.007501035996450928,0.0009673332175677197,0.14636076392368877
88,89,4.75815429171498e-05,4.72750783951762e-05,2.1197521690442735e-07,21.197521690442734,1.587819177943419e-08,9.436760732719707e-09,6.91743525570252e-08,0.17706171051391817,1.1428634290795035e-08,15.062889410546102,28.038579272727915,0.007500897047268963,0.0006276082257544545,0.1464776477417632
89,90,4.754747507485866e-05,4.7227000946277074e-05,2.1197120015695647e-07,21.197120015695646,1.4132202492587877e-08,6.430159291229597e-09,8.794056664080795e-08,0.17688438784475147,1.1430463847351985e-08,15.054805010542484,28.03853180817038,0.007495960207584658,0.0012841810635137094,0.14660834934044986
90,91,4.7524112450963716e-05,4.7195708848409926e-05,2.1196886392288887e-07,21.196886392288885,1.3317761808003911e-08,4.993460820810914e-09,9.812351600208231e-08,0.17677957763121518,1.1432132095065367e-08,15.050600610051431,28.038516618357967,0.007492225138510422,0.0009473224887138964,0.14667326695827382
