index,Nfeval,J,Jf,J_length,Lengths,J_CC,J_LENGTH_PENALTY,J_CURVATURE,J_MSC,J_ALS,curvatures,msc,B.n,gradJcoils,C-C-Sep
37,38,3.0142849402378888e-05,2.9327447360529815e-05,9.901185630226291e-08,9.90118563022629,6.71119382953768e-07,2.3797373877548303e-08,0.0,2.1473428715493046e-08,2.110954027787226e-09,16.8725694195257,27.00866319735028,0.0017075672353260092,0.00018996682334380076,0.07370395374180666
38,39,3.0135759718414953e-05,2.930257249448887e-05,9.901200356919068e-08,9.901200356919068,6.859037188374546e-07,2.5416904526709576e-08,0.0,2.285459699272785e-08,2.1107056310867894e-09,16.87819341518858,27.00924258995009,0.001706535338270901,0.0001267711445745208,0.07361313247723845
39,40,3.0131129503861035e-05,2.9302903297594054e-05,9.90116564970781e-08,9.90116564970781,6.862010139825099e-07,2.3912512723718265e-08,0.0,1.910102306367445e-08,2.110634652363032e-09,16.877201928754832,27.008710099024036,0.0017064458549014476,9.77504959651157e-05,0.07359805612472385
40,41,3.0126620161441253e-05,2.929970117676026e-05,9.901178912857866e-08,9.901178912857866,6.841978310023608e-07,2.3613196577966206e-08,0.0,2.0096167972085653e-08,2.1105704036370555e-09,16.874478090443183,27.009146984773885,0.0017065529062992438,0.00011639454049715198,0.07359867634985334
41,42,3.0123219861430842e-05,2.9304013399471327e-05,9.901091511064113e-08,9.901091511064113,6.828551199511767e-07,2.055086466790114e-08,0.0,1.6789562229796293e-08,2.1103088291310764e-09,16.8730529066514,27.008454682784993,0.001706870916967638,8.77857880780844e-05,0.07361551406727579
42,43,3.0119817702217444e-05,2.9299879681216906e-05,9.901080011963186e-08,9.901080011963186,6.836435608061612e-07,2.0134120426392215e-08,0.0,1.7149539648354113e-08,2.110101319533499e-09,16.873112375746132,27.008476958558195,0.0017070110822044876,9.226218822442642e-05,0.07363924925389068
43,44,3.0114838545873306e-05,2.9293598008160723e-05,9.901092032221673e-08,9.901092032221673,6.847881817799052e-07,2.0655951214196055e-08,0.0,1.6785484396263258e-08,2.109906268468785e-09,16.874927767414167,27.008388565077055,0.001707302288971938,9.509499930275138e-05,0.07370896150314694
44,45,3.0110281269795383e-05,2.929192790803269e-05,9.901052469826202e-08,9.901052469826201,6.809360046427111e-07,1.9177666469973108e-08,0.0,1.922916595174619e-08,2.1098571582840144e-09,16.881997103253585,27.008989700264358,0.0017080088064383892,0.00012888336473086573,0.07376502049835873
45,46,3.0107007228752087e-05,2.9287809854669792e-05,9.901133348835805e-08,9.901133348835804,6.79897929059695e-07,2.20688773476458e-08,0.0,1.8219234186596353e-08,2.1100685735291574e-09,16.887618310258542,27.00858996954204,0.001708356851997086,6.456205574160555e-05,0.073817809156056
46,47,3.0105098664283138e-05,2.9287850526479767e-05,9.901137217422214e-08,9.901137217422214,6.775373984292347e-07,2.2286437782674417e-08,0.0,1.841292941724082e-08,2.110211521602645e-09,16.89355219672953,27.00867524679176,0.001708574033902829,6.0807599635985135e-05,0.07382536858179414
47,48,3.0102659907263763e-05,2.9285428372346104e-05,9.901153378932408e-08,9.901153378932408,6.761761736029484e-07,2.2853154997593476e-08,0.0,1.9190672527788226e-08,2.110457339508339e-09,16.90364157338241,27.008897772124932,0.001708638449059483,8.09043256653023e-05,0.07380500376309576
48,49,3.009997196659366e-05,2.9282801251273347e-05,9.901115723631816e-08,9.901115723631815,6.768233247981544e-07,2.1604239165866143e-08,0.0,1.973199411997392e-08,2.1105681007903565e-09,16.916322266973086,27.009058178944734,0.0017087915906276877,8.670404928015807e-05,0.07377026695795436
49,50,3.0097223279088425e-05,2.9269037952768482e-05,9.901190709268495e-08,9.901190709268494,6.844859349740176e-07,2.41166628220856e-08,0.0,2.0570821431155052e-08,2.110936153724073e-09,16.934593423411304,27.009198214572862,0.0017085260456804112,0.00011022647894367908,0.0737064203323007
50,51,3.00948800044109e-05,2.926847043136186e-05,9.901131135412474e-08,9.901131135412474,6.864358599942482e-07,2.1972699474676176e-08,0.0,1.8989702225991647e-08,2.1108218712640315e-09,16.939377325518645,27.00874024275256,0.0017086936797037161,5.631788510598619e-05,0.07369717132235443
51,52,3.00924759356479e-05,2.926518568765034e-05,9.901089756621655e-08,9.901089756621655,6.901885227184841e-07,2.056025122374634e-08,0.0,1.7530576489113124e-08,2.110696968188871e-09,16.94386081338513,27.008321967917897,0.0017088500060489038,8.537765467500249e-05,0.07370191121548278
52,53,3.009038871528066e-05,2.9262678278601916e-05,9.901081375600874e-08,9.901081375600874,6.912921034252628e-07,2.0266612130629223e-08,0.0,1.714090736684155e-08,2.110684151442704e-09,16.946887434705694,27.00811923663933,0.0017090201931564692,0.00010655991375210337,0.07371048191973549
