index,Nfeval,J,Jf,J_length,Lengths,J_CC,J_LENGTH_PENALTY,J_CURVATURE,J_MSC,J_ALS,curvatures,msc,B.n,gradJcoils,C-C-Sep
60,61,0.00010851795273547594,0.00010510850521067802,1.226072648992715e-07,12.26072648992715,1.1954234629944537e-06,8.266093231522176e-07,0.0,1.264807473751981e-06,2.147507180407344e-09,24.840147488310507,39.8114976013689,0.0035094235927898257,0.007857621856659277,0.07321779023662046
61,62,0.00010556024039857019,0.00010217184232665485,1.2264824377358554e-07,12.264824377358554,9.848073383095853e-07,9.899738517738994e-07,0.0,1.2909686380582826e-06,2.152478114871115e-09,25.056203982436692,39.84447131849414,0.0034525486640735164,0.005197394983931207,0.07379398185484083
62,63,0.00010198944098359961,9.924404501208099e-05,1.2271331252729666e-07,12.271331252729667,8.083766648768153e-07,7.223468379657127e-07,0.0,1.0919591561487982e-06,2.1582952282163165e-09,25.35366806982269,39.93627754969403,0.0033996348775734864,0.00493665621012867,0.07403152580106002
63,64,9.915068945498727e-05,9.80823463939961e-05,1.2274774826250583e-07,12.274774826250583,5.596633642445162e-07,2.6995751500677807e-07,0.0,1.159744334773585e-07,2.160468841176047e-09,25.393896066144105,39.94239882350101,0.0033714513703203466,0.003964585085949668,0.07492084868420135
64,65,9.795998970832807e-05,9.532029884076777e-05,1.228038922941265e-07,12.280389229412648,5.660052852997263e-07,1.3055656041917005e-06,0.0,6.453160857747492e-07,2.1637552044881336e-09,25.594101521988488,40.04974365525428,0.003318045703109042,0.005865211654724093,0.07481915446819713
65,66,9.542124873136079e-05,9.365354507663882e-05,1.2276374483865973e-07,12.276374483865972,7.046764310957192e-07,2.210244078624641e-07,0.0,7.192390709251244e-07,2.154304296547266e-09,25.482008775827264,39.98085929887296,0.00328941170470315,0.00495357369545173,0.07387656106386602
66,67,9.322177636680325e-05,9.198444530124405e-05,1.227732395337489e-07,12.27732395337489,6.784626028242389e-07,2.9690435717728743e-07,0.0,1.391908660239354e-07,2.156125737905609e-09,25.37026511841752,39.91395248389316,0.0032546340470079476,0.00248593041004063,0.07387856527136175
67,68,9.092113638847883e-05,8.921737549744922e-05,1.228088638374767e-07,12.28088638374767,6.694693468420651e-07,7.24137740894671e-07,0.0,1.8734493945538985e-07,2.15975995067921e-09,25.33544286224813,39.91638735036577,0.003211498291633847,0.0031145642280684255,0.07369978886415601
68,69,8.84434383841544e-05,8.633549498923919e-05,1.2283114129015194e-07,12.283114129015194,6.643441487031869e-07,7.603190853493346e-07,0.0,5.604490195725389e-07,2.162729767011926e-09,25.250096273549048,39.9622893263246,0.003167431624754416,0.006599815981906855,0.07371149117464453
69,70,8.577420567097321e-05,8.407450582736043e-05,1.2283937732757575e-07,12.283937732757574,5.850321319640634e-07,4.932570738998339e-07,0.0,4.985712604213056e-07,2.165441665657914e-09,25.01535218333234,39.95651642351313,0.0031421710844805532,0.005353698907312503,0.07372996178758141
