index,Nfeval,J,Jf,Lengths,J_CC,J_LENGTH_PENALTY,J_CURVATURE,J_MSC,J_ALS,curvatures,msc,B.n,gradJcoils,C-C-Sep
78,79,1.2440706078273277e-06,1.2423398944177832e-06,10.427270899547803,0.0,0.0,0.0,9.256820656980266e-12,1.7214565888875747e-09,10.344852451065,10.857474885144097,0.00468980645211713,3.33059253531361e-05,0.24610476927227234
79,80,1.2439966798936475e-06,1.2422544832700736e-06,10.427271522218694,0.0,0.0,0.0,2.139958548520869e-11,1.7207970380885109e-09,10.360654505916154,10.857545699906796,0.0046903472024609665,6.733288492426917e-05,0.24609313909874636
80,81,1.2439469415403719e-06,1.2421905312303858e-06,10.427261852818894,0.0,0.0,0.0,3.626588891943512e-11,1.7201444210665498e-09,10.377352668265447,10.85760813754564,0.004690823499714773,9.701031145828872e-05,0.24608077778983017
81,82,1.2438988334566322e-06,1.2421623167648568e-06,10.427247689533786,0.0,0.0,0.0,1.6685701755242963e-11,1.719830990020164e-09,10.386412802310751,10.85752149871734,0.004691060163600525,5.4815445293491306e-05,0.24607243533784973
82,83,1.2438727842708437e-06,1.2421498471497182e-06,10.42723564973561,0.0,0.0,0.0,3.389095904505565e-12,1.7195480252208575e-09,10.394526509437188,10.857421150076524,0.004691010307099523,7.96520134697223e-06,0.24606669639247714
83,84,1.2438692121125876e-06,1.2421460045095612e-06,10.427232676819285,0.0,0.0,0.0,3.870427021496687e-12,1.719337176004856e-09,10.399855002573743,10.857426802425211,0.0046909393959229185,9.612009476917608e-06,0.24606389148845006
84,85,1.243851897351218e-06,1.2421304186668571e-06,10.427227832944588,0.0,0.0,0.0,2.208350291272431e-12,1.7192703340695293e-09,10.400763631622931,10.857405278563741,0.004690805670334445,6.015321183241655e-06,0.24606386564671343
85,86,1.243793279522091e-06,1.242074276130798e-06,10.427208509805276,0.0,0.0,0.0,0.0,1.719003391292934e-09,10.404399258723647,10.857329051570863,0.004690285856525705,3.5354946566451334e-05,0.24606376231204624
86,87,1.243517912423539e-06,1.2417355125099206e-06,10.427069104924858,0.0,0.0,0.0,6.527963515089443e-11,1.7171202784672552e-09,10.431045995578748,10.857700150165345,0.004688033747182551,0.00014226111888839522,0.24606303993197615
87,88,1.2432070333411936e-06,1.2414885351280442e-06,10.426900373390328,0.0,0.0,0.0,1.4478214801060523e-12,1.7170503916691817e-09,10.407268542924704,10.857392631480549,0.0046853621878390804,2.8936306076865203e-05,0.2460957338791977
88,89,1.243127656587393e-06,1.2413262448664942e-06,10.426780398103883,0.0,0.0,0.0,8.512119159340741e-11,1.7162905293053877e-09,10.41369116542981,10.857751424692436,0.004685048927722717,0.0001656930973835885,0.24610257323160828
89,90,1.2430562030318807e-06,1.2413391723719748e-06,10.426758908043631,0.0,0.0,0.0,3.484384625462205e-13,1.7166822214433029e-09,10.40713793208297,10.857365218728347,0.0046867404493807,2.7064609130582316e-05,0.24610554802742857
90,91,1.2430271726563426e-06,1.2413018810237045e-06,10.42676859617324,0.0,0.0,0.0,8.837140814238584e-12,1.7164544918239065e-09,10.411820491489575,10.857471764958044,0.004686413248273424,2.8293953235612455e-05,0.24610254175962162
