index,Nfeval,J,Jf,Lengths,J_CC,J_LENGTH_PENALTY,J_CURVATURE,J_MSC,J_ALS,curvatures,msc,B.n,gradJcoils,C-C-Sep,Jquasisymmetry,Jmercier,Jaspect
54,55,11.679958949736559,0.0007017460882239302,10.65384466226638,1.308862121988335e-05,0.00011386018070644273,2.2516321151197042e-09,0.0,2.922368386005137e-06,16.70420931781633,24.429051119932243,1718.9953055107512,0.023477408682357797,0.11472708271087077,6.23196331897373,26.157532123108926,1.2898980799209259
55,56,11.679881036422392,0.000701740707141723,10.65384467057859,1.3088645715408503e-05,0.00011386056902519663,2.2502532405081045e-09,0.0,2.922367936470131e-06,16.704204208960036,24.429050978587988,1718.9906666196277,0.02347742682235236,0.11472708582041284,6.231912872121943,26.168374354269844,1.2898954639402496
56,57,11.67996703023976,0.0007017420152920986,10.653844668557596,1.3088639760690881e-05,0.00011386047462340773,2.250588402922076e-09,0.0,2.9223680457518906e-06,16.704205450934094,24.429051012923185,1718.99179566895,0.02347742252688718,0.11472708506407964,6.2319921888023755,26.154753992646416,1.2898960998855817
57,58,11.679881014165987,0.0007017407383602165,10.653844670530356,1.3088645573300008e-05,0.00011386056677228598,2.2502612388508606e-09,0.0,2.9223679390781414e-06,16.704204238599853,24.42905097940721,1718.990693523323,0.02347742671628617,0.11472708580235996,6.231912690518369,26.168392654121547,1.2898954791171573
58,59,11.679967886950458,0.0007017415811411258,10.653844669228315,1.3088641736989287e-05,0.00011386050595394481,2.2504771641769362e-09,0.0,2.9223680094827775e-06,16.704205038740934,24.429051001525988,1718.9914215337644,0.023477424002681848,0.11472708531506742,6.231995261532612,26.154461016581912,1.2898958888242855
59,60,11.679881004340517,0.0007017407521448157,10.653844670509057,1.3088645510551659e-05,0.00011386056577750609,2.2502647705427727e-09,0.0,2.922367940229714e-06,16.70420425168738,24.429050979768945,1718.9907054027105,0.023477426669452673,0.11472708579438878,6.231912610332512,26.168400734286283,1.2898954858185248
60,61,11.679968442601673,0.0007017412992886326,10.653844669663759,1.3088643020005305e-05,0.0001138605262939239,2.250404949093569e-09,0.0,2.9223679859367193e-06,16.704204771142926,24.42905099412785,1718.991178643095,0.023477424960778485,0.11472708547802499,6.231997255832125,26.154271176455556,1.289895751802344
61,62,11.679881000059165,0.0007017407581454304,10.653844670499787,1.3088645483236642e-05,0.00011386056534446457,2.2502663079345435e-09,0.0,2.922367940731009e-06,16.70420425738455,24.4290509799264,1718.9907105739624,0.02347742664906505,0.11472708579091874,6.231912575422417,26.16840425206997,1.289895488735898
62,63,11.679968805077893,0.0007017411153063578,10.653844669948006,1.308864385750592e-05,0.00011386053957109394,2.250357810567708e-09,0.0,2.922367970566771e-06,16.704204596465164,24.429050989299036,1718.9910200932961,0.023477425586188105,0.11472708558440395,6.231998557401466,26.15414740304351,1.2898956623596485
63,64,11.679880998191399,0.0007017407607616218,10.653844670495745,1.3088645471327735e-05,0.00011386056515566508,2.250266978217967e-09,0.0,2.9223679409495675e-06,16.704204259868444,24.429050979995054,1718.9907128285636,0.023477426640176543,0.11472708578940578,6.231912560200997,26.168405786712277,1.2898954900076556
64,65,11.679969042460362,0.0007017409947676329,10.653844670134236,1.3088644406206213e-05,0.00011386054826984212,2.2503269273408213e-09,0.0,2.9223679604969186e-06,16.70420448202232,24.42905098613555,1718.9909162169176,0.02347742599593536,0.11472708565410247,6.231999410044621,26.154066379940822,1.2898956037601308
65,66,11.679880997379591,0.0007017407619018599,10.653844670493983,1.3088645466137057e-05,0.00011386056507338291,2.2502672703557004e-09,0.0,2.9223679410448227e-06,16.70420426095103,24.42905098002498,1718.9907138112035,0.023477426636302874,0.11472708578874645,6.2319125535690025,26.168406453804515,1.2898954905620328
66,67,11.679969198327921,0.000701740915599782,10.653844670256548,1.3088644766583061e-05,0.000113860553983041,2.250306643867686e-09,0.0,2.9223679538832045e-06,16.704204406858093,24.429050984057902,1718.9908479925684,0.02347742626505091,0.11472708569988051,6.231999970005654,26.154013193180187,1.2898955652725979
67,68,11.679880997025608,0.0007017407623987235,10.653844670493216,1.3088645463875571e-05,0.00011386056503752392,2.2502673976539805e-09,0.0,2.9223679410863307e-06,16.70420426142276,24.429050980038017,1718.9907142393959,0.023477426634614645,0.11472708578845917,6.231912550679016,26.16840674676427,1.289895490803516
68,69,11.679969285106804,0.000701740863517976,10.653844670337016,1.3088645003662633e-05,0.00011386055774156446,2.2502933001133315e-09,0.0,2.9223679495322673e-06,16.70420435741009,24.429050982691113,1718.9908031098446,0.023477426442067913,0.11472708572999686,6.232000322623491,26.153980367085612,1.2898955399532332
69,70,11.679880996872807,0.0007017407626152407,10.653844670492882,1.3088645462889911e-05,0.00011386056502190117,2.250267453128959e-09,0.0,2.9223679411044195e-06,16.704204261628337,24.429050980043705,1718.9907144259855,0.023477426633879177,0.11472708578833393,6.231912549421185,26.168406872635597,1.2898954909087272
70,71,11.679969312449428,0.0007017408292176496,10.653844670390011,1.3088645159800067e-05,0.00011386056021687866,2.25028451211855e-09,0.0,2.9223679466667985e-06,16.70420432484429,24.42905098179098,1718.9907735502477,0.023477426558601362,0.11472708574983118,6.232000525044011,26.153962834513838,1.2898955232779368
71,72,11.679880996804044,0.000701740762709611,10.653844670492735,1.308864546246017e-05,0.00011386056501508796,2.2502674773067593e-09,0.0,2.9223679411123033e-06,16.704204261717933,24.429050980046185,1718.9907145073153,0.023477426633558184,0.11472708578827936,6.231912548870688,26.168406928530835,1.2898954909545923
72,73,11.679880965502235,0.0007017408065921026,10.653844670424936,1.3088645262704499e-05,0.00011386056184827037,2.2502787202746367e-09,0.0,2.92236794477827e-06,16.704204303381335,24.429050981197747,1718.9907523246627,0.02347742648446615,0.11472708576290355,6.231912293581083,26.1684326578829,1.2898955122882512
73,74,11.679969318576264,0.000701740821531566,10.653844670401885,1.3088645194787247e-05,0.00011386056077155161,2.2502825428920103e-09,0.0,2.9223679460246984e-06,16.704204317546893,24.42905098158928,1718.9907669264776,0.023477426584714297,0.11472708575427586,6.232000570402291,26.15395890733081,1.2898955195415103
74,75,11.67988096549671,0.0007017408065968731,10.65384467042493,1.3088645262682586e-05,0.00011386056184792704,2.250278721496066e-09,0.0,2.922367944778669e-06,16.704204303385858,24.42905098119787,1718.9907523287739,0.02347742648444998,0.11472708576290083,6.231912293551378,26.168432658456794,1.2898955122904099
75,76,11.679969322614177,0.0007017408164603731,10.65384467040972,1.3088645217871961e-05,0.00011386056113751834,2.2502812436152635e-09,0.0,2.9223679456010485e-06,16.704204312732134,24.4290509814562,1718.9907625561873,0.02347742660194342,0.11472708575720832,6.2320006003249455,26.153956316024694,1.2898955170762203
76,77,11.679880965496753,0.0007017408065989532,10.653844670424926,1.3088645262673359e-05,0.00011386056184777448,2.2502787220287782e-09,0.0,2.9223679447788412e-06,16.704204303387833,24.429050981197925,1718.9907523305656,0.023477426484442638,0.11472708576289954,6.231912293540759,26.16843266097946,1.2898955122915237
77,78,11.679880965497441,0.0007017408065973103,10.653844670424927,1.3088645262680631e-05,0.00011386056184789526,2.25027872160829e-09,0.0,2.9223679447787044e-06,16.704204303386277,24.429050981197882,1718.9907523291522,0.023477426484448477,0.11472708576290062,6.231912293549897,26.168432661010993,1.2898955122906237
78,79,11.67988096549708,0.000701740806596952,10.65384467042493,1.3088645262682235e-05,0.0001138605618479207,2.2502787215164077e-09,0.0,2.922367944778675e-06,16.704204303385936,24.429050981197868,1718.9907523288423,0.023477426484449768,0.11472708576290079,6.231912293551413,26.168432661842203,1.2898955122904543
79,80,11.67988096549648,0.000701740806596885,10.65384467042493,1.3088645262682752e-05,0.00011386056184792494,2.250278721498864e-09,0.0,2.9223679447786693e-06,16.70420430338587,24.42905098119787,1718.990752328784,0.02347742648445001,0.11472708576290076,6.231912293551075,26.16843266131596,1.28989551229043
80,81,11.6798809654981,0.000701740806596886,10.65384467042493,1.308864526268257e-05,0.00011386056184792494,2.2502787214992792e-09,0.0,2.9223679447786697e-06,16.704204303385872,24.429050981197868,1718.9907523287839,0.023477426484449775,0.1147270857629008,6.231912293552774,26.168432660577114,1.289895512290507
81,82,11.679880965496963,0.0007017408065968848,10.65384467042493,1.3088645262682752e-05,0.00011386056184792494,2.250278721498864e-09,0.0,2.9223679447786693e-06,16.70420430338587,24.42905098119787,1718.9907523287839,0.02347742648445001,0.11472708576290076,6.231912293551625,26.168432661199986,1.28989551229043
82,83,11.67988096549648,0.000701740806596885,10.65384467042493,1.3088645262682752e-05,0.00011386056184792494,2.250278721498864e-09,0.0,2.9223679447786693e-06,16.70420430338587,24.42905098119787,1718.990752328784,0.02347742648445001,0.11472708576290076,6.231912293551075,26.16843266131596,1.28989551229043
83,84,100.0,0.0006811684835746889,10.653902377699008,1.3163078184408465e-05,0.00011550614436903931,2.097587193552457e-10,0.0,2.9206300590048115e-06,16.68330846599035,24.43069982469217,1700.2815059993345,0.023585980937620852,0.11477385712379296,0.0,0.0,0.0
84,85,11.673892346310225,0.0006993164078076123,10.65384875237586,1.3099459707025477e-05,0.00011403759772182934,1.6747594922251813e-09,0.0,2.922165162012683e-06,16.701884816535294,24.42901569594558,1716.8824576671586,0.023486796850065685,0.11472893998316142,6.238291993105542,26.113984992363694,1.2887138274148058
85,86,100.0,0.0006900823704976643,10.653870724151446,1.313591074976018e-05,0.00011475167910713644,3.856967050417528e-10,0.0,2.9213880825852738e-06,16.692712729819757,24.429423417130963,1708.6052576012185,0.023527656748751312,0.11474464591063116,0.0,0.0,0.0
86,87,100.0,0.0006946596330721512,10.65385852753364,1.3118820097373764e-05,0.000114389610346881,8.375158046626525e-10,0.0,2.92177424367571e-06,16.69732792875743,24.429111097858826,1712.7232766712686,0.02350639980465031,0.114735104327775,0.0,0.0,0.0
87,88,100.0,0.000696978130187683,10.653853337208936,1.3109420078432298e-05,0.00011421234944530635,1.2088809096111136e-09,0.0,2.9219691086075457e-06,16.699613678101365,24.429036297820208,1714.812527435812,0.023496395895330955,0.11473159995967544,0.0,0.0,0.0
88,89,100.0,0.0006981448139840069,10.653850969098047,1.3104509472753687e-05,0.00011412466023591746,1.4301208182755432e-09,0.0,2.9220669868033136e-06,16.7007510757445,24.429019224042108,1715.8499220538235,0.023491544195323143,0.11473016441836253,0.0,0.0,0.0
89,90,11.671783930172126,0.0006987299722698789,10.653849841812377,1.3102001925555362e-05,0.00011408105067917121,1.5495296367846825e-09,0.0,2.9221160372878413e-06,16.701318403503763,24.4290157670237,1716.366705590072,0.023489160034380147,0.11472952581204822,6.239173411187922,26.68441782072261,1.2884270667766098
90,91,11.671370010956093,0.0006984372126869786,10.653850400724192,1.3103260040548217e-05,0.0001141028358779769,1.4890958080490758e-09,0.0,2.92209150276472e-06,16.701034853932953,24.42901707226042,1716.1084036111076,0.023490353487553746,0.11472983851808034,6.240251788813816,26.412874286835613,1.2882837761220007
91,92,11.67127933282497,0.0006982909598494945,10.653850683728379,1.3103885842928587e-05,0.00011411374316147925,1.4594257344680198e-09,0.0,2.922079242463701e-06,16.700892993411912,24.42901804232939,1715.9791564680947,0.023490949977939362,0.11472999981894723,6.2409065420066305,26.257234488039863,1.2882121532078203
92,93,11.67127929388055,0.0006982909632891327,10.653850683721693,1.3103885828231344e-05,0.00011411374290475419,1.4594264282060562e-09,0.0,2.9220792427520876e-06,16.70089299675006,24.42901804230408,1715.979159507291,0.023490949963739446,0.11472999981511352,6.240906485531535,26.25729210442452,1.288212154892584
93,94,11.671335293945715,0.0006983884525933264,10.653850494797261,1.3103468885222925e-05,0.00011410647059663251,1.4791651146308088e-09,0.0,2.922087415431175e-06,16.700987572853535,24.42901737210512,1716.0653322370113,0.023490552424090545,0.1147298919191974,6.240465600807334,26.251710305719982,1.2882598998597146
94,95,11.671113992151081,0.0006983275901953533,10.653850612603016,1.3103729259597549e-05,0.00011411100955416916,1.46682494799831e-09,0.0,2.922082313698361e-06,16.700928540217472,24.42901777942059,1716.011532654983,0.023490800884288978,0.11472995909728056,6.240554505351007,26.452556290939537,1.288230096061165
95,96,100.0,0.000665752256910779,10.65398238045367,1.3321652248908677e-05,0.00011691669399989233,4.340527694054646e-11,0.0,2.9195505607880614e-06,16.666399932631272,24.43144693018067,1682.515467341269,0.02359926864248068,0.11479271432737022,0.0,0.0,0.0
96,97,11.671152639501546,0.0006983201509719626,10.653850627539345,1.3103788347567914e-05,0.00011411155484695132,1.465353446305068e-09,0.0,2.922081743912504e-06,16.700921470411473,24.42901743791127,1716.0044781860445,0.023490801414447055,0.11472995352489611,6.240630277992308,26.36296086598079,1.2882271551900157
97,98,11.671128175033632,0.0006983252501605559,10.653850617300504,1.3103747845769635e-05,0.00011411118106904567,1.466362002122068e-09,0.0,2.9220821344755803e-06,16.700926316482587,24.42901767196198,1716.0093140088275,0.02349080108625228,0.11472995734365486,6.240580366144629,26.413497246653666,1.2882291710297957
