
Aspect ratio at max_mode 3: 8.000049435549561
Mean iota at 3: -1.2149684869207846
Quasisymmetry objective at max_mode 3: 0.00020184482462217156
Magnetic well at max_mode 3: 0.017487525846076272
Mercier objective at max_mode 3: 16.74320274723904
Total beta at at max_mode 3: 0.022956726693125592
Squared flux at max_mode 3: 0.5713868489248938
fun_coils#1283 - J=7.5e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=1.5e-04, C-C-Sep=0.10 J_CC=2.9e-07, J_CURVATURE=5.9e-10, J_MSC=5.9e-10, J_ALS=3.4e-07, J_LENGTH_PENALTY=2.2e-10 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 6.0, 6.0], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.2204578088781783, 2.1876912542776292, 2.2157514238483524, 1.3616841006813727, -0.07410856944973639, 0.34654259353873834
fun_coils#1284 - J=7.5e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=3.2e-04, C-C-Sep=0.10 J_CC=2.9e-07, J_CURVATURE=1.4e-09, J_MSC=7.5e-10, J_ALS=3.4e-07, J_LENGTH_PENALTY=8.8e-11 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 6.0, 6.0], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.220462484608005, 2.187661449688776, 2.21579108257245, 1.3616705421886681, -0.0741427982297453, 0.34655106333345154
fun_coils#1285 - J=7.5e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=2.2e-04, C-C-Sep=0.10 J_CC=3.0e-07, J_CURVATURE=6.1e-10, J_MSC=3.3e-10, J_ALS=3.4e-07, J_LENGTH_PENALTY=1.3e-10 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 6.0, 6.0], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.2204707743822967, 2.187663860454834, 2.2157908857067814, 1.3616786748723153, -0.0741516271500475, 0.3465704597959892
fun_coils#1286 - J=7.5e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=1.2e-04, C-C-Sep=0.10 J_CC=3.0e-07, J_CURVATURE=4.5e-10, J_MSC=2.9e-10, J_ALS=3.4e-07, J_LENGTH_PENALTY=3.5e-10 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 6.0, 6.0], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.2204886325313433, 2.1876536884911846, 2.2158231154650814, 1.3616594619473719, -0.07418103648376206, 0.3466015852037539
fun_coils#1287 - J=7.5e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=1.1e-04, C-C-Sep=0.10 J_CC=2.9e-07, J_CURVATURE=6.8e-10, J_MSC=3.7e-10, J_ALS=3.4e-07, J_LENGTH_PENALTY=3.5e-10 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 6.0, 6.0], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.2205078833209333, 2.1876276592700643, 2.2158703939758424, 1.3616410920529718, -0.07423024406285834, 0.3466382263071845
fun_coils#1288 - J=7.5e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=2.9e-04, C-C-Sep=0.10 J_CC=3.0e-07, J_CURVATURE=2.7e-09, J_MSC=9.2e-10, J_ALS=3.4e-07, J_LENGTH_PENALTY=4.2e-10 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 6.0, 6.0], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.2205516207886897, 2.187562516831547, 2.2159848822983874, 1.3615928020584882, -0.07434505481206725, 0.3467415790204554
fun_coils#1289 - J=7.5e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=1.9e-04, C-C-Sep=0.10 J_CC=3.0e-07, J_CURVATURE=1.2e-09, J_MSC=5.4e-10, J_ALS=3.3e-07, J_LENGTH_PENALTY=3.0e-10 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 6.0, 6.0], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.220560659317109, 2.187551365970221, 2.2159998741526805, 1.3615987017780862, -0.07436237214806925, 0.3467718071902545
fun_coils#1290 - J=7.5e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=1.3e-04, C-C-Sep=0.10 J_CC=3.0e-07, J_CURVATURE=7.3e-10, J_MSC=3.0e-10, J_ALS=3.3e-07, J_LENGTH_PENALTY=2.5e-10 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 6.0, 6.0], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.2205700988591777, 2.187529537430832, 2.2160323522083893, 1.3615956662280535, -0.07439237094077268, 0.3468244581818386
fun_coils#1291 - J=7.5e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=4.0e-04, C-C-Sep=0.10 J_CC=2.9e-07, J_CURVATURE=2.8e-09, J_MSC=1.0e-09, J_ALS=3.3e-07, J_LENGTH_PENALTY=4.2e-10 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 6.0, 6.0], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.220614417633955, 2.1874577435254343, 2.2161530599279082, 1.3615779444694431, -0.07449478692561612, 0.34697593427040985
fun_coils#1292 - J=7.5e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=1.4e-04, C-C-Sep=0.10 J_CC=2.9e-07, J_CURVATURE=7.5e-10, J_MSC=3.2e-10, J_ALS=3.3e-07, J_LENGTH_PENALTY=2.7e-10 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 6.0, 6.0], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.220579879298015, 2.1875136936737745, 2.2160589904553607, 1.3615917553217378, -0.074414972496903, 0.3468578865116396
fun_coils#1293 - J=7.6e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=2.9e-03, C-C-Sep=0.10 J_CC=2.9e-07, J_CURVATURE=1.0e-07, J_MSC=4.1e-10, J_ALS=3.3e-07, J_LENGTH_PENALTY=1.5e-10 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 6.0, 6.1], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.2206181766199116, 2.187426492942459, 2.2161903330780315, 1.3616243920421411, -0.07453967414475628, 0.3470779536941174
fun_coils#1294 - J=7.5e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=9.5e-05, C-C-Sep=0.10 J_CC=2.9e-07, J_CURVATURE=7.5e-10, J_MSC=1.6e-10, J_ALS=3.3e-07, J_LENGTH_PENALTY=2.1e-10 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 6.0, 6.0], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.220587340243369, 2.1874967055435617, 2.216084578148752, 1.361598113489239, -0.07443926641966614, 0.34690075920198377
fun_coils#1295 - J=8.2e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=7.8e-03, C-C-Sep=0.10 J_CC=2.9e-07, J_CURVATURE=6.3e-07, J_MSC=2.3e-08, J_ALS=3.3e-07, J_LENGTH_PENALTY=1.5e-09 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 6.0, 6.2], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.2206899732248853, 2.1873238713107, 2.2163754360854835, 1.361599578309384, -0.07469926580827202, 0.34727593634738824
fun_coils#1296 - J=7.5e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=9.9e-05, C-C-Sep=0.10 J_CC=2.9e-07, J_CURVATURE=7.5e-10, J_MSC=1.7e-10, J_ALS=3.3e-07, J_LENGTH_PENALTY=2.1e-10 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 6.0, 6.0], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.220588796136128, 2.187494253816014, 2.216088704093041, 1.3615981342683394, -0.07444295462224558, 0.34690608125032724
fun_coils#1297 - J=7.6e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=2.5e-03, C-C-Sep=0.10 J_CC=2.9e-07, J_CURVATURE=7.4e-08, J_MSC=2.3e-09, J_ALS=3.3e-07, J_LENGTH_PENALTY=4.4e-10 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 6.0, 6.1], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.2206355083724074, 2.1874155902772237, 2.216221084780649, 1.3615988009645974, -0.07456129039203144, 0.34707683886843377
fun_coils#1298 - J=7.5e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=1.2e-04, C-C-Sep=0.10 J_CC=2.9e-07, J_CURVATURE=7.5e-10, J_MSC=2.2e-10, J_ALS=3.3e-07, J_LENGTH_PENALTY=2.2e-10 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 6.0, 6.0], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.2205939756143946, 2.187485531559877, 2.2161033825359713, 1.3615982081919846, -0.07445607575701868, 0.34692501494826794
fun_coils#1299 - J=7.5e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=1.2e-03, C-C-Sep=0.10 J_CC=2.9e-07, J_CURVATURE=2.3e-08, J_MSC=1.1e-09, J_ALS=3.3e-07, J_LENGTH_PENALTY=3.3e-10 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 6.0, 6.0], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.2206213872346834, 2.187439370313326, 2.216181066017459, 1.361598599421909, -0.07452551741612709, 0.3470252187355774
fun_coils#1300 - J=7.5e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=1.4e-04, C-C-Sep=0.10 J_CC=2.9e-07, J_CURVATURE=7.7e-10, J_MSC=2.7e-10, J_ALS=3.3e-07, J_LENGTH_PENALTY=2.3e-10 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 6.0, 6.0], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.220597124028315, 2.1874802296218783, 2.216112305020375, 1.3615982531274438, -0.07446405161119618, 0.3469365240453413
fun_coils#1301 - J=7.5e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=7.1e-04, C-C-Sep=0.10 J_CC=2.9e-07, J_CURVATURE=1.1e-08, J_MSC=6.5e-11, J_ALS=3.3e-07, J_LENGTH_PENALTY=2.0e-10 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 6.0, 6.0], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.2206084345609995, 2.1874584609513974, 2.216150090925609, 1.361621653953563, -0.07448357577096743, 0.3470147935108308
fun_coils#1302 - J=7.5e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=1.3e-04, C-C-Sep=0.10 J_CC=2.9e-07, J_CURVATURE=1.2e-09, J_MSC=1.6e-10, J_ALS=3.3e-07, J_LENGTH_PENALTY=2.2e-10 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 6.0, 6.0], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.2205998106577094, 2.187475058835353, 2.216121280435286, 1.361603811605463, -0.07446868925143921, 0.34695511565835857
fun_coils#1303 - J=7.5e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=1.8e-04, C-C-Sep=0.10 J_CC=2.9e-07, J_CURVATURE=1.9e-09, J_MSC=2.1e-10, J_ALS=3.3e-07, J_LENGTH_PENALTY=3.2e-10 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 6.0, 6.0], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.2205965663208977, 2.1874782676567825, 2.2161229529980466, 1.3616625143751535, -0.07443708868595622, 0.3470307334167503
fun_coils#1304 - J=7.5e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=9.9e-05, C-C-Sep=0.10 J_CC=2.9e-07, J_CURVATURE=8.3e-10, J_MSC=9.9e-11, J_ALS=3.3e-07, J_LENGTH_PENALTY=2.0e-10 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 6.0, 6.0], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.2205983798968334, 2.187476473933854, 2.216122018039764, 1.3616296996778388, -0.07445475332080673, 0.34698846328424515
fun_coils#1305 - J=7.5e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=8.1e-05, C-C-Sep=0.10 J_CC=2.9e-07, J_CURVATURE=6.6e-10, J_MSC=8.8e-11, J_ALS=3.3e-07, J_LENGTH_PENALTY=1.2e-10 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 6.0, 6.0], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.220602726296726, 2.187471945755036, 2.2161302426713845, 1.36164149962316, -0.07446267643596814, 0.3470109916911745
fun_coils#1306 - J=7.5e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=2.7e-04, C-C-Sep=0.10 J_CC=2.9e-07, J_CURVATURE=8.9e-10, J_MSC=6.8e-10, J_ALS=3.3e-07, J_LENGTH_PENALTY=1.2e-10 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 6.0, 6.0], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.220615073111666, 2.1874635809400877, 2.2161484897319266, 1.3616985142133382, -0.07448931646298287, 0.34706756470894967
fun_coils#1307 - J=7.5e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=7.6e-05, C-C-Sep=0.10 J_CC=2.9e-07, J_CURVATURE=5.2e-10, J_MSC=2.2e-10, J_ALS=3.3e-07, J_LENGTH_PENALTY=1.2e-10 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 6.0, 6.0], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.2206270297846977, 2.18746638997773, 2.21615311277873, 1.361712969231934, -0.07450634874477774, 0.3470670119202858
fun_coils#1308 - J=7.5e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=3.8e-04, C-C-Sep=0.10 J_CC=2.9e-07, J_CURVATURE=5.0e-10, J_MSC=9.5e-10, J_ALS=3.3e-07, J_LENGTH_PENALTY=2.3e-10 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 6.0, 6.0], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.220645751017079, 2.187456998227808, 2.216179145314601, 1.3617138817280503, -0.07452752010903729, 0.3471049173077178
fun_coils#1309 - J=7.5e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=1.6e-04, C-C-Sep=0.10 J_CC=3.0e-07, J_CURVATURE=6.2e-10, J_MSC=1.5e-11, J_ALS=3.3e-07, J_LENGTH_PENALTY=8.5e-10 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 6.0, 6.0], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.2206909245172692, 2.18743258483227, 2.2162574888983206, 1.3616377564954512, -0.07457688580472584, 0.34715713275668364
fun_coils#1310 - J=7.5e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=8.3e-05, C-C-Sep=0.10 J_CC=3.0e-07, J_CURVATURE=3.3e-10, J_MSC=1.2e-10, J_ALS=3.3e-07, J_LENGTH_PENALTY=2.8e-10 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 6.0, 6.0], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.2206866676501558, 2.187428086478519, 2.2162560754057044, 1.3616545250587049, -0.07458303057654651, 0.34715377820357496
fun_coils#1311 - J=7.5e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=1.2e-04, C-C-Sep=0.10 J_CC=2.9e-07, J_CURVATURE=3.4e-10, J_MSC=3.5e-10, J_ALS=3.3e-07, J_LENGTH_PENALTY=2.2e-10 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 6.0, 6.0], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.220719033096222, 2.1874072137177407, 2.2163088818585113, 1.3616639459522728, -0.07461083202850818, 0.3472050481999258
fun_coils#1312 - J=7.5e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=3.1e-04, C-C-Sep=0.10 J_CC=2.9e-07, J_CURVATURE=4.5e-10, J_MSC=1.2e-09, J_ALS=3.3e-07, J_LENGTH_PENALTY=2.1e-10 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 6.0, 6.0], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.2208012531127395, 2.1873548892187404, 2.216448172957991, 1.361647394978221, -0.07469247653590709, 0.3473331161367459
fun_coils#1313 - J=7.5e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=2.6e-04, C-C-Sep=0.10 J_CC=2.9e-07, J_CURVATURE=5.0e-10, J_MSC=9.8e-10, J_ALS=3.3e-07, J_LENGTH_PENALTY=2.3e-10 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 6.0, 6.0], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.2208735600310208, 2.187313108042671, 2.2165704631600534, 1.3616225130721877, -0.07475074890073467, 0.3474500039703135
fun_coils#1314 - J=7.5e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=1.2e-04, C-C-Sep=0.10 J_CC=2.9e-07, J_CURVATURE=2.8e-10, J_MSC=3.0e-10, J_ALS=3.3e-07, J_LENGTH_PENALTY=9.1e-11 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 6.0, 6.0], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.220918279137597, 2.1872893639457223, 2.2166491912822637, 1.3616069046933899, -0.07480009764740905, 0.34753920827472345
fun_coils#1315 - J=7.5e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=1.7e-04, C-C-Sep=0.10 J_CC=2.9e-07, J_CURVATURE=2.8e-10, J_MSC=6.4e-10, J_ALS=3.3e-07, J_LENGTH_PENALTY=2.4e-10 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 6.0, 6.0], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.2209740879484245, 2.1872474505886395, 2.2167661258434332, 1.3615620631688803, -0.07487861296564158, 0.3476534812264138
fun_coils#1316 - J=7.5e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=8.4e-05, C-C-Sep=0.10 J_CC=3.0e-07, J_CURVATURE=4.9e-10, J_MSC=8.5e-11, J_ALS=3.2e-07, J_LENGTH_PENALTY=1.9e-10 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 6.0, 6.0], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.2209894544075373, 2.18723131110559, 2.2168088886829493, 1.3615384565638284, -0.07491931208388002, 0.34770306102619375
fun_coils#1317 - J=7.5e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=3.2e-04, C-C-Sep=0.10 J_CC=3.0e-07, J_CURVATURE=6.4e-10, J_MSC=1.1e-09, J_ALS=3.2e-07, J_LENGTH_PENALTY=2.1e-10 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 6.0, 6.0], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.22103579872252, 2.1871836998330236, 2.216918209631152, 1.3614925346439004, -0.07501622378231287, 0.34780261907855226
fun_coils#1318 - J=7.5e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=1.1e-04, C-C-Sep=0.10 J_CC=3.0e-07, J_CURVATURE=9.9e-10, J_MSC=2.6e-10, J_ALS=3.2e-07, J_LENGTH_PENALTY=1.1e-10 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 6.0, 6.0], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.22102690133253, 2.1871694372610397, 2.216930711743702, 1.36147034597649, -0.075029037953597, 0.34780561173552577
fun_coils#1319 - J=7.5e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=1.1e-04, C-C-Sep=0.10 J_CC=3.0e-07, J_CURVATURE=6.8e-10, J_MSC=1.2e-10, J_ALS=3.2e-07, J_LENGTH_PENALTY=1.2e-10 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 6.0, 6.0], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.2210275252253537, 2.1871710671772533, 2.2169225497793024, 1.361482643453309, -0.07502188225944811, 0.34779629243431254
fun_coils#1320 - J=7.5e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=2.4e-04, C-C-Sep=0.10 J_CC=2.9e-07, J_CURVATURE=3.4e-10, J_MSC=8.0e-10, J_ALS=3.2e-07, J_LENGTH_PENALTY=2.1e-10 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 6.0, 6.0], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.221061938778831, 2.18714459748932, 2.2169778111121925, 1.3614842053003207, -0.07505215829946643, 0.3478589367155298
fun_coils#1321 - J=7.5e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=1.1e-04, C-C-Sep=0.10 J_CC=2.9e-07, J_CURVATURE=2.1e-10, J_MSC=2.9e-10, J_ALS=3.2e-07, J_LENGTH_PENALTY=2.0e-10 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 6.0, 6.0], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.221063905505615, 2.187144622101628, 2.2169718405267993, 1.3614967256089108, -0.07504788871863681, 0.34787099630062074
fun_coils#1322 - J=7.5e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=1.4e-04, C-C-Sep=0.10 J_CC=2.8e-07, J_CURVATURE=2.1e-10, J_MSC=4.4e-10, J_ALS=3.2e-07, J_LENGTH_PENALTY=2.0e-10 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 6.0, 6.0], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.2210876691417027, 2.1871164521019297, 2.2170242494661916, 1.3614861701598897, -0.07510060685435195, 0.3479545355926007
fun_coils#1323 - J=7.5e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=7.5e-05, C-C-Sep=0.10 J_CC=2.8e-07, J_CURVATURE=3.7e-10, J_MSC=1.2e-10, J_ALS=3.2e-07, J_LENGTH_PENALTY=2.0e-10 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 6.0, 6.0], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.2211142894290052, 2.1870920931059645, 2.21708119205401, 1.361486808733132, -0.07517291837520935, 0.34806158163102535
fun_coils#1324 - J=7.5e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=2.9e-04, C-C-Sep=0.10 J_CC=2.9e-07, J_CURVATURE=5.4e-10, J_MSC=1.1e-09, J_ALS=3.2e-07, J_LENGTH_PENALTY=3.2e-10 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 5.9, 6.0], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.2211730002692027, 2.187043864091938, 2.2171995410741907, 1.3614898411477272, -0.07530058804796974, 0.3482572254301207
fun_coils#1325 - J=7.5e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=5.5e-04, C-C-Sep=0.10 J_CC=3.0e-07, J_CURVATURE=8.3e-10, J_MSC=7.5e-10, J_ALS=3.2e-07, J_LENGTH_PENALTY=1.2e-09 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 6.0, 6.0], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.2212274197752366, 2.1870107014435454, 2.2172976684248233, 1.36151502235311, -0.0754333338406956, 0.3484509094090886
fun_coils#1326 - J=7.5e-06, Jf=6.9e-06, ⟨B·n⟩=1.3e-03, B·n max=7.6e-03, ║∇J coils║=1.6e-04, C-C-Sep=0.10 J_CC=3.0e-07, J_CURVATURE=7.1e-10, J_MSC=0.0e+00, J_ALS=3.2e-07, J_LENGTH_PENALTY=1.0e-10 Coil lengths=sum([3.1, 3.1, 3.1, 3.1])=12.4, curvature=[6.0, 6.0, 6.0, 6.0], mean squared curvature=[12.0, 12.0, 12.0, 12.0], coils dofs=2.2212028178586984, 2.1870384609770017, 2.2172394514043345, 1.361523630527168, -0.07537424681787157, 0.34833868891596975
