index,Nfeval,J,Jf,Lengths,J_CC,J_LENGTH_PENALTY,J_CURVATURE,J_MSC,J_ALS,curvatures,msc,B.n,gradJcoils,C-C-Sep
38,39,0.0008200631353566779,0.0007873811584821334,10.522054226305077,5.739893523516227e-06,1.2967441677300358e-05,0.0,1.2881691403421165e-05,1.0929502703068955e-06,12.5267223947113,20.771657105968437,0.016680855021212866,0.017753802741523245,0.12034167315950044
39,40,0.0007768458013369711,0.000729604359194311,10.52658737749959,3.0985311274311305e-06,2.2168055979525864e-05,0.0,2.0885567659920244e-05,1.0892873757828634e-06,12.671666059507992,20.90862394183031,0.01605927585336806,0.018897603073087087,0.12167091059273974
40,41,0.0007023156455792246,0.000653624533652547,10.518456726087388,6.149325518587321e-07,1.6293079469841333e-05,0.0,3.0711353029229566e-05,1.0717468757480986e-06,13.20173762988705,21.144127451434674,0.01503687006935893,0.02206964309097615,0.12571645073106455
41,42,0.000646692079825337,0.0005751070125928989,10.51094053130708,3.3953309266035426e-07,1.893845073069356e-05,0.0,5.126608161441605e-05,1.041001794668178e-06,13.628523970195278,21.47711037713305,0.014235685609354492,0.027461906189946497,0.1255847697938226
42,43,0.0005768099810548536,0.0005372761769439946,10.490164973936924,6.570045310133782e-06,3.719629424536771e-06,0.0,2.8244178944019595e-05,9.999504321688763e-07,12.949567744244622,21.20457884721374,0.013378202587909904,0.015082743697961318,0.1181585028284971
43,44,0.0005324060890016856,0.0005022127719776813,10.486216693330768,6.175369974362406e-07,3.839867839332967e-06,0.0,2.476413959217982e-05,9.717725950552547e-07,12.999793328296434,21.226047487955505,0.012870830258012146,0.015264346400544242,0.12491685599263236
44,45,0.0004934225395045098,0.0004577447146893192,10.485665785371367,1.0947137665530678e-07,6.66206422335842e-06,0.0,2.7969021478286143e-05,9.372677368908513e-07,13.109984284925496,21.339235793266123,0.012279821204349303,0.016343844027999134,0.12759381284271992
45,46,0.00046156062008959894,0.0004401623783755785,10.48612908819071,5.0637801950004016e-08,8.369676584197744e-06,0.0,1.2068648634859993e-05,9.092786930127197e-07,12.410929713614838,21.11634276966839,0.01211256087430739,0.012095442134807864,0.1284314881688541
46,47,0.0004372429924499608,0.00041244722427984917,10.487690603495738,2.0639017461417276e-08,7.46694060071974e-06,0.0,1.6408530215602204e-05,8.996583363282623e-07,12.27514433015892,21.173973541788257,0.01165291238196336,0.009588716326938043,0.12888222153231732
47,48,0.0004074646837653597,0.0003878499047782795,10.491713391512548,8.825148246640951e-08,5.729616894794142e-06,0.0,1.2905912833871252e-05,8.909977759484258e-07,12.045051694445393,21.253072462291165,0.011189724554643002,0.012335668840847283,0.12794996534804812
48,49,0.00038845929687779976,0.0003754950654516088,10.484470236479051,2.86167738569035e-07,1.4886936565859589e-06,0.0,1.0309663810077914e-05,8.797062209580587e-07,11.92711569132355,21.15690126462645,0.011039463016241082,0.007421297462694951,0.12608151969654185
49,50,0.0003681054625371168,0.000348570945112281,10.482836697936818,2.026714714212457e-06,3.5524088153749353e-06,0.0,1.3086977078476028e-05,8.684168167723803e-07,11.832860277297288,21.187764522437963,0.010711179973085471,0.008757378529039175,0.11982030733637145
50,51,0.0003397557001708812,0.0003253080445154831,10.477523695042375,1.9967690766107113e-06,1.4182816272204736e-06,0.0,1.0168592497693884e-05,8.640124538730451e-07,11.806830373188319,21.105572551891647,0.01036394962158873,0.007166680067333952,0.12421662128996284
51,52,0.00032723102500900017,0.0003080368696041342,10.487600014811962,3.982934760554707e-06,7.819182950488485e-06,0.0,6.523306528292798e-06,8.687311655300269e-07,11.630969614169475,21.095729739035015,0.01018565276292421,0.009953533217860043,0.12213734847728319
52,53,0.0003147917869838189,0.00029872190639997293,10.488807904913275,2.502456469944658e-06,4.689839164696031e-06,0.0,8.006520150287413e-06,8.710647989179235e-07,11.681429892682123,21.146960399076555,0.010014577865502037,0.006160591487762333,0.12325342910991731
53,54,0.0003038719877438631,0.0002874460193007996,10.493873489477343,1.7973055679981448e-06,1.6179910702684214e-06,0.0,1.213246760096874e-05,8.782042038282093e-07,12.164207117939187,21.25792156261002,0.009796527704908341,0.009871850757706519,0.1246359138594009
54,55,0.00029617383329148475,0.00028651062322920627,10.495417218423185,1.251842411000326e-06,1.1989626950619841e-06,0.0,6.332856273663711e-06,8.795486825524857e-07,12.141745309342193,21.131164523907298,0.009726565102169099,0.007446247851655538,0.12517318986693343
55,56,0.0002858786241114815,0.00027285274139186,10.503524023465342,1.86908928246427e-06,3.4352410121382128e-06,0.0,6.830480836347351e-06,8.910715886716899e-07,12.31828913703592,21.14401882367877,0.009499905804718819,0.007070767358311795,0.12366813114476818
56,57,0.0002677080118045913,0.0002476721829753956,10.514673352453256,3.4488569223252017e-06,4.456285284596649e-06,0.0,1.1208610514640351e-05,9.220761076335495e-07,12.964058082206908,21.23199430570877,0.009105435887063017,0.008125599173892687,0.12173877897051909
57,58,0.0002581470094221699,0.00024465809126411007,10.514822997767634,2.3182575775354723e-06,3.2265977205865033e-06,0.0,7.017379197808299e-06,9.266836621295e-07,12.894108419449227,21.174619702945403,0.009033868399083156,0.005074115205419298,0.12348532996413543
58,59,0.0002479228438342297,0.0002315038763153026,10.524466934764181,1.0887596508014827e-06,3.88230944467875e-06,1.5370012364887072e-08,1.0477050979012058e-05,9.554774320698655e-07,13.118338641412043,21.235814102142776,0.008808157101068411,0.007697307178296564,0.12469780447095198
59,60,0.00024134079059362056,0.0002278103436177986,10.516344019789353,1.4620781433390156e-06,8.179404877993681e-07,0.0,1.0292508011087015e-05,9.579203335965695e-07,12.731709050225106,21.169038856705757,0.00880036725081897,0.005997926974897676,0.12439618116711436
60,61,0.00023534665569698314,0.00022204623428715388,10.523111836565413,1.301768607023026e-06,2.06693336876038e-06,0.0,8.966575861371118e-06,9.65143572674735e-07,12.658093240608654,21.16101288557013,0.008692393445295227,0.004394397702664869,0.12482118230446272
61,62,0.000227731436184722,0.0002054301433965467,10.544512902195425,1.2081442996146999e-06,7.202741014823204e-06,0.0,1.2894511184675676e-05,9.958962890617278e-07,12.58292164051535,21.230229305976565,0.00841017566399023,0.00651868931774996,0.12529257857663223
62,63,0.00022144255285594676,0.0002065865559981749,10.534020094200557,8.716787113012983e-07,2.699997785722157e-06,0.0,1.0308773117874006e-05,9.755472428743911e-07,12.539642883970412,21.210397585953572,0.008476363598905818,0.0044360348612224485,0.12576312367161793
63,64,0.00021647664667072658,0.0002012251672327357,10.536493418921566,2.0543156507209125e-06,2.5181686261758997e-06,0.0,9.695554083418314e-06,9.834410776757597e-07,12.453889125041925,21.212942506313915,0.008379910391378647,0.004097353569165995,0.12416858434735616
64,65,0.00021050529354569705,0.0001971923736463205,10.538638520702674,2.1482471061060274e-06,1.8746323025748763e-06,0.0,8.303027180695449e-06,9.870133100002287e-07,12.114768378418654,21.179978349380445,0.008298117666671727,0.0036180647008466934,0.12468455712952727
65,66,0.0002055187913088156,0.00018947151677040455,10.546978625740719,2.270890980208372e-06,2.015956860639202e-06,0.0,1.0760271114064846e-05,1.0001555834986173e-06,11.829487464428835,21.235357080033726,0.008164651367878835,0.004701185832437727,0.12515077071935413
66,67,0.0002017522869701011,0.00018549349242647712,10.552260491684079,6.200221138029159e-07,2.9522321568719667e-06,0.0,1.168067042128137e-05,1.0058698516677307e-06,11.771930999753764,21.226573572630265,0.00808713633833776,0.0037865335668964342,0.12613993950336783
67,68,0.00019749488601979214,0.00018024820759495036,10.557024927945635,1.0376973934581703e-06,3.604469810932091e-06,0.0,1.1595437494216818e-05,1.0090737262347024e-06,11.682017092855194,21.21863093405303,0.008002914148644746,0.004140158852235563,0.1255632355868635
68,69,0.0001909454259418444,0.00017487420075376893,10.562757180716787,7.8451141793573e-07,3.5292396605723964e-06,0.0,1.0743102755176582e-05,1.014371354390772e-06,11.537688429087234,21.222822234982495,0.007903752263967147,0.004094737836171708,0.1256892640543006
69,70,0.00018402932921324122,0.0001704445229922984,10.570019163858706,8.113580531353722e-07,2.758896017741397e-06,0.0,8.993261517689577e-06,1.0212906323764708e-06,11.438525271826814,21.200661223959074,0.00782001064477555,0.004413821955226823,0.1254104467738177
70,71,0.00017850113253221135,0.00016562786350985434,10.579962617959703,5.367809638013087e-07,2.7099014515354578e-06,0.0,8.592817682003058e-06,1.0337689250171941e-06,11.447306814370414,21.209960352498904,0.0077132772909756404,0.003986104367159373,0.1261379624192554
71,72,0.0001744752744001416,0.00016683607622520235,10.575460926888319,4.333002474890678e-07,9.136668556211147e-07,0.0,5.275160702708293e-06,1.0170703691207894e-06,11.543380582835006,21.133688542149677,0.007722753879404321,0.003936073507339952,0.1268664905301014
72,73,0.0001737591196677268,0.00015760156939906566,10.604244406269553,7.023433435132304e-07,3.892592160538119e-06,0.0,1.0503688557243248e-05,1.0589262073665305e-06,11.903997879804216,21.249726707386944,0.007522417286843903,0.007707921000907213,0.1257538171459163
73,74,0.000171373131871877,0.00016270900163957298,10.586029616170151,4.471884282332338e-07,1.1134020122479783e-06,0.0,6.071522462574908e-06,1.0320173292479175e-06,11.662385463829022,21.169692730868242,0.007633638140885352,0.0033245353740933427,0.12673637426288495
74,75,0.00016778461379614898,0.00015591559966348322,10.598979980789826,5.58876546245298e-07,2.779807472046868e-06,0.0,7.483590281781661e-06,1.0467398325919368e-06,11.829688722794396,21.19464636492497,0.007471750294356228,0.0037457811092867096,0.12667733655968788
75,76,0.000163765289096236,0.0001513599595702936,10.599368945793215,7.063947326521496e-07,2.4876699140232483e-06,0.0,8.173647660464463e-06,1.037617218802534e-06,11.907846527219396,21.17883371457912,0.0073419953544790525,0.003223759974875614,0.12696811611203243
76,77,0.0001604051444088646,0.00014734421548918516,10.600262819529473,6.15770467518341e-07,1.917584522817753e-06,0.0,9.505191427199094e-06,1.0223825021442514e-06,12.074317201159584,21.19795985860425,0.007202125993049513,0.0023860122592039624,0.12677869960562788
77,78,0.00015730908057826152,0.0001442488423055771,10.602184006637348,5.593745852380669e-07,1.4395468177459536e-06,0.0,1.0054572703052798e-05,1.0067441666476062e-06,12.143668885119066,21.202377966298073,0.007084752557653392,0.002286445405111759,0.12714045410533723
78,79,0.00015489314230506755,0.00014230450930147076,10.606909093115231,1.0162973918518753e-06,1.7724750561869382e-06,0.0,8.805789597438766e-06,9.94070958119192e-07,12.165851177314048,21.204145278264896,0.006999972926699827,0.002735663766051586,0.12604559177252608
79,80,0.00015285762798682205,0.00014300504372429258,10.604455825496608,6.10276923660527e-07,1.30907073076139e-06,0.0,6.954875726386573e-06,9.783608817209736e-07,12.065359733457285,21.17241010995843,0.007016074311033198,0.0019599462615132518,0.12631702179647633
80,81,0.00015143803578397514,0.00014169043129572606,10.608731956394836,6.016445112216951e-07,1.6403104172867515e-06,0.0,6.535266651475198e-06,9.70382908265427e-07,12.146064390848956,21.177786741780977,0.006972294657485639,0.0022154196966891137,0.12636361289901143
81,82,0.00014992004360808053,0.0001416148688651233,10.604395211326455,5.704690079799538e-07,1.3142363654602865e-06,0.0,5.4678305429540924e-06,9.526388265629059e-07,12.089156520744798,21.15010587464598,0.006959467282375979,0.0016916281758530593,0.1268457502922951
82,83,0.0001484253421163679,0.00013948722656912383,10.603143119992122,4.390101206891972e-07,1.6029870071119129e-06,0.0,5.959062170126589e-06,9.370562493163823e-07,12.150315957243356,21.161744380372742,0.006903089897722158,0.001609339937691857,0.12708094095228928
83,84,0.00014619582760750497,0.00013527568213338498,10.597743657098796,6.015500177550601e-07,1.4320470286018664e-06,0.0,7.97920628051874e-06,9.073421472443109e-07,12.202426047771963,21.188057975329947,0.006790302131885273,0.0018358663564723673,0.12658086832007992
84,85,0.00014451886391389076,0.00013179603855861295,10.594824365815487,6.687664697061593e-07,2.441737411189765e-06,0.0,8.727688903900193e-06,8.846325704816777e-07,12.255631833700457,21.191047590320856,0.006685420302560192,0.0021421749237444097,0.12661953087435576
85,86,0.00014287359666480983,0.00012993964275049224,10.590314849378506,1.0132208477126012e-06,1.9333991395060577e-06,0.0,9.123252034784924e-06,8.640818923139897e-07,12.284573118827518,21.19691694403104,0.0066112608509096464,0.0015210308168165537,0.12577901250159243
86,87,0.00014151739437802294,0.00012850675444739737,10.585609949567163,1.2921301755032815e-06,1.5939833451847501e-06,0.0,9.279214636080509e-06,8.45311773857013e-07,12.185994279691228,21.190576814304308,0.00655624436857143,0.00149816633983839,0.1251702220363201
87,88,0.00014017909084989742,0.0001268153957379652,10.580085294082535,1.3431137560353662e-06,1.563610446119049e-06,0.0,9.635591753007257e-06,8.213791567705608e-07,12.148051927914299,21.21298893243765,0.006493225497645772,0.0026043565291642844,0.125055021029523
88,89,0.0001389035879918629,0.00012594576833494526,10.572715947091204,1.4556993588988823e-06,1.412312725712779e-06,0.0,9.287162346638275e-06,8.026452256677041e-07,11.9748566878265,21.195690893246596,0.006472275360512504,0.002132836348999807,0.12522653456813235
89,90,0.0001378308018054006,0.00012536781233580082,10.573006116017673,1.1762198960837756e-06,1.6085318726719016e-06,0.0,8.8757664761863e-06,8.024712246578105e-07,11.969495771068068,21.18946871427361,0.006469428422813049,0.0015448967354047536,0.12533567800301215
90,91,0.00013700444248187203,0.00012428737946523002,10.570313592925013,1.2331808689325146e-06,1.8060926716532603e-06,0.0,8.882438746591207e-06,7.953507294650282e-07,12.018366258005377,21.201691009354953,0.006464884201111635,0.0019091283344255514,0.12554209008151038
91,92,0.0001365372625050637,0.00012531680925648882,10.569460971190136,9.657024218185192e-07,1.5328773826436824e-06,0.0,7.924476944843758e-06,7.973964992689174e-07,12.012327345334413,21.17536037937144,0.006505648346924541,0.0013064530260697023,0.12602141181111018
92,93,0.0001360171901515794,0.0001250534405007746,10.567633123904326,1.062105686059612e-06,1.4939517669791163e-06,0.0,7.6156450317006334e-06,7.920471660654055e-07,12.025983963784967,21.16991858130873,0.006503802004190755,0.0011737213331744973,0.12594005403197508
93,94,0.00013451921399725204,0.00012397733518788195,10.557488459627518,1.3139806012592839e-06,1.0746637121289346e-06,0.0,7.381208189973459e-06,7.720263060084098e-07,12.088017231020139,21.167850167641497,0.006492884561491997,0.0013573357783458588,0.1250177808238218
94,95,0.0001337533715164204,0.00012374336467814087,10.552856119842996,1.3326396304220743e-06,1.205074071594331e-06,0.0,6.708916848159424e-06,7.633762881036722e-07,12.153746826257517,21.172970422113643,0.006478978565594945,0.0014291663792155573,0.12493305666283383
95,96,0.00013303494951291645,0.0001234030240962267,10.548060706018948,1.1742695930055864e-06,1.161575754566092e-06,0.0,6.537547986109095e-06,7.585320830089463e-07,12.152117042535004,21.172197447645825,0.006467799866048249,0.0014066566291066277,0.12545007588648185
96,97,0.0001318897558974465,0.00012194689185862351,10.540334237818353,1.0536754745520105e-06,1.4023601011063902e-06,0.0,6.738325041902861e-06,7.485034212617191e-07,12.150509360972908,21.169873819233914,0.006427585091291035,0.0011278656602227734,0.12614573938210444
97,98,0.000130942407098463,0.00012115882612461497,10.53032169347273,9.630447299232419e-07,1.2960548591618631e-06,0.0,6.784949085991262e-06,7.395322987716607e-07,12.12499234284972,21.173747565550002,0.006401033430202023,0.0012577791735626954,0.1263471912493431
98,99,0.00012989437833437162,0.00011956295117849242,10.521333587500989,9.123304982793265e-07,1.553080656641661e-06,0.0,7.134544153209586e-06,7.314718477486088e-07,12.080136362720044,21.167087571721765,0.006361000936740724,0.0012387632406851254,0.12644138212162395
99,100,0.00012929330338468803,0.00011822821041456185,10.509663505383223,9.345186307701905e-07,1.5794606990940454e-06,0.0,7.824603995267704e-06,7.265096449942348e-07,12.100815196326678,21.19625576481549,0.006339358016212059,0.002250595526119748,0.12615950357786132
100,101,0.0001287390034302386,0.00011842252671217889,10.5046062200534,1.092625759888561e-06,9.951340588304445e-07,0.0,7.508133944420448e-06,7.205829549202691e-07,12.064129862401515,21.166446887349757,0.006334419753056624,0.0013156178042334793,0.12562333824110117
101,102,0.00012831049521799194,0.00011800793695871778,10.505000587433475,1.0670430594206877e-06,1.2570387894907889e-06,0.0,7.25674660533675e-06,7.217298050259175e-07,12.073655098546793,21.165784050390613,0.006329607410579936,0.0010934274370112721,0.12583675501379896
102,103,0.00012765787958820686,0.00011753483670134015,10.499643153619175,1.0836452299113244e-06,1.406459962318613e-06,0.0,6.910710689108514e-06,7.222270055282674e-07,12.094961222894506,21.17812131906171,0.006322424120236699,0.001483161498905585,0.12603532836830844
103,104,0.00012717160100541485,0.0001174570733222486,10.497108681357732,1.0941838760624598e-06,1.3440354571962937e-06,0.0,6.555186302520481e-06,7.211220473870107e-07,12.101921204939073,21.169144066067155,0.0063186109803788195,0.0010853676051829021,0.1259232137680855
104,105,0.00012656344447805004,0.0001169339882587954,10.487497021250888,1.1342452463110435e-06,1.2566494997979786e-06,0.0,6.5178883217826595e-06,7.206731513629847e-07,12.105346462463832,21.17921707074287,0.006305514366004815,0.0021050529569715372,0.12585514342849544
105,106,0.00012604559875103582,0.00011674202809465485,10.48373987908885,1.0971980902648476e-06,1.1446266246549632e-06,0.0,6.343938853411901e-06,7.178070880492619e-07,12.093913564957191,21.15438663127773,0.006297707432152616,0.001024264689849965,0.12584554850599144
106,107,0.00012572874514226744,0.00011633944538137948,10.479335824196173,1.0999698148545017e-06,1.1696732100438331e-06,0.0,6.401638920476077e-06,7.180178155135605e-07,12.085146861060794,21.15970601979688,0.006290088312203267,0.0009248019799709115,0.12590778303323094
107,108,0.000125495842462259,0.00011509937442134354,10.462830168085524,1.0310183935209004e-06,1.2171333969588415e-06,0.0,7.4255379654412405e-06,7.227782849944483e-07,12.068058786717184,21.20356427036907,0.0062632225267704135,0.004088112929520249,0.12599376738841658
108,109,0.0001252128382466968,0.00011573735914170184,10.47190407210297,1.0667013326366292e-06,1.1759568390106126e-06,0.0,6.513695642152605e-06,7.19125291195102e-07,12.077155792672174,21.17299454008798,0.00627664376323852,0.0012677066067608039,0.12598677600234687
