ln,lt,growth_rate,omega,ky,weighted_growth_rate
3.0,3.0,0.025746941689492906,0.054482671601482596,4.0,-0.002946944471164323
2.5,3.0,0.0553666406736105,0.12078759074820757,4.0,0.024773325883923718
3.5,3.0,-0.0032107573439178025,0.04913660870868544,4.0,-0.004424634794344377
4.0,3.0,-0.004974022997633581,0.019190907065135987,1.908309989527504,-0.004248118424199978
4.5,3.0,-0.004285832516774632,-0.1841649551859453,0.6288286528841778,-0.003654583177284313
5.0,3.0,-0.003849941219010807,-0.043095207587268695,1.3180849156270993,-0.002977100749155308
6.0,3.0,-0.004166890600423502,-0.18403895175917437,0.9104117540326158,-0.0028308349206537567
5.5,3.0,-0.003906807965038222,0.0808404801082387,2.7628318729358137,-0.0027898671365045417
1.0,3.5,0.11846213429037573,0.4567049187280181,2.7628318729358137,0.11081918236451388
0.5,3.5,0.10369078318884666,0.4132699958085984,1.3180849156270993,0.11313674973260843
2.5,3.5,0.12015497171679472,0.1804170872636216,4.0,0.04487365203460511
1.5,3.5,0.12297404625724533,0.31689227444277795,2.7628318729358137,0.09425813032205987
2.0,3.5,0.13849990713898253,0.27599675535158,4.0,0.07125332112626384
3.5,3.5,0.03156277554476117,0.055967531368844324,4.0,0.003600965210341795
3.0,3.5,0.07884951600199415,0.11053550024900134,4.0,0.014756037171016399
4.0,3.5,0.0008614642976353544,0.018435355372692072,0.9104117540326158,-0.0040314136392139615
4.5,3.5,-0.004728031475553156,0.019271258155364037,1.3180849156270993,-0.004296986713602339
5.0,3.5,-0.0043383119574922635,-0.34553105415532553,0.3,-0.0036216644785574056
0.5,4.0,0.12214928769200896,0.48180621866837536,1.908309989527504,0.13022188224962075
5.5,3.5,-0.003985606695139329,0.10340561974131363,1.3180849156270993,-0.0031524562926425743
1.0,4.0,0.12205703215439734,0.3312610479922376,1.908309989527504,0.13214873723140663
6.0,3.5,-0.004192414311237141,-0.26838603257532295,0.6288286528841778,-0.0030020452759562982
1.5,4.0,0.1537040312537621,0.3958072384918984,2.7628318729358137,0.11493234054712609
2.0,4.0,0.15943820507706608,0.3533504592842253,4.0,0.09386553034845915
2.5,4.0,0.16004135913264614,0.24864574134136816,4.0,0.06777653800385944
3.0,4.0,0.13324778241145313,0.16212116933502893,4.0,0.0369877620999576
4.5,4.0,0.007590899481801075,-0.3141755116763997,0.4343369612009244,-0.002821190228892133
4.0,4.0,0.04922075047730386,0.05378284338403539,4.0,-6.0727155727629146e-05
3.5,4.0,0.09290317606546505,0.09992606025693984,4.0,0.008051737535889093
5.5,4.0,-0.004543730670745092,-0.21134367471258883,0.6288286528841778,-0.003340946762178199
5.0,4.0,-0.002018066283685208,-0.30815422341062076,0.4343369612009244,-0.003188774386151654
6.0,4.0,-0.004545541706109905,-0.12293145813441016,1.3180849156270993,-0.0031825446745791836
0.5,4.5,0.13662179021911816,0.5355523983636551,1.908309989527504,0.15220194037936238
1.0,4.5,0.14410866969709255,0.3850225963302478,1.908309989527504,0.1481672585874768
2.0,4.5,0.16901854214995224,0.42810084489333616,4.0,0.11514178246805426
2.5,4.5,0.18753200102361742,0.3205988520885421,4.0,0.0880033316207671
3.5,4.5,0.14368773136262736,0.14540846279141612,4.0,0.03940758955402082
3.0,4.5,0.17628760593532247,0.22338311924104307,4.0,0.058539653441145256
1.5,4.5,0.17032870901314554,0.47180725403364704,2.7628318729358137,0.13469827224129208
4.0,4.5,0.10273305391569008,0.08906675860756354,4.0,0.010995900040988377
4.5,4.5,0.05741999194653231,0.046106311003686645,4.0,0.0021539548530338775
5.0,4.5,0.029350137643876475,0.117031253691648,2.7628318729358137,0.00020142930095626266
5.5,4.5,0.009269959838852192,0.05663525472791434,2.7628318729358137,-0.001918140769954949
6.0,4.5,-0.0035998257284391415,0.007355641770981455,1.3180849156270993,-0.00291659305985783
0.5,5.0,0.15221144426479172,0.3111286091036478,0.6288286528841778,0.1701325200041681
1.0,5.0,0.1627208095914567,0.25199253233317187,0.6288286528841778,0.1635540985653469
2.0,5.0,0.19429647289786856,0.412989224972929,2.7628318729358137,0.13579224879622348
1.5,5.0,0.1699632645289445,0.5474628926041908,2.7628318729358137,0.16066970238935108
2.5,5.0,0.2057787334503765,0.39210649248113155,4.0,0.11058445481031046
3.0,5.0,0.2087355222926489,0.29014678127487215,4.0,0.08139872446252601
3.5,5.0,0.1887211635008573,0.20012739286397677,4.0,0.04478021571204808
4.0,5.0,0.15222140086993016,0.12987730453019336,4.0,0.027197153697229776
4.5,5.0,0.10729875614082648,0.07803962493183027,4.0,0.009061562152905059
5.0,5.0,0.06837572078113334,0.16855129533787425,2.7628318729358137,0.003489655915121127
5.5,5.0,0.05470905051245289,0.1152919004749182,2.7628318729358137,-7.247147793662577e-05
6.0,5.0,0.034984593323413894,0.0919335659835407,4.0,-0.0014028657835624648
0.5,5.5,0.16782705102107123,0.32945359021817633,0.6288286528841778,0.18232300519364728
1.0,5.5,0.17749788673604908,0.27021045297624563,0.6288286528841778,0.1832712547941193
2.5,5.5,0.21499878929843974,0.4588305403914958,4.0,0.13529367649620003
1.5,5.5,0.1737263930464151,0.5603344262111003,1.908309989527504,0.17532859745068688
2.0,5.5,0.2103787493320224,0.4846522687300993,2.7628318729358137,0.155008608160939
3.5,5.5,0.2251021825321832,0.2617060413290346,4.0,0.06836472445891345
3.0,5.5,0.23209109822063226,0.3582878055858012,4.0,0.10276914228554054
4.0,5.5,0.1982984126825889,0.17873017319928786,4.0,0.034410426767410594
4.5,5.5,0.15832952974487302,0.11510366574513164,4.0,0.020349451923178073
5.0,5.5,0.11376225725955208,0.06695193587401378,4.0,0.01129660729475591
5.5,5.5,0.09042515809846279,0.16395848353030482,2.7628318729358137,0.0051322571470375925
6.0,5.5,0.07517107436589825,0.11217293996073319,2.7628318729358137,0.000424380276997175
0.5,6.0,0.1826246401718016,0.7192602553907022,1.908309989527504,0.1955515044990255
1.0,6.0,0.18876037082849859,0.5532601158493747,1.908309989527504,0.20245818095648216
1.5,6.0,0.1921470733597466,0.6261627732310352,1.908309989527504,0.18327163149842068
2.0,6.0,0.21352545621234997,0.5572709133374166,2.7628318729358137,0.17511279042062228
2.5,6.0,0.22919917346965168,0.4293474929995666,2.7628318729358137,0.15579695375885824
3.0,6.0,0.24836649597048327,0.42410673276431826,4.0,0.12475953819322758
3.5,6.0,0.25292242609466675,0.3262689599229833,4.0,0.09088235816082177
4.0,6.0,0.2376782635170002,0.23516621744029578,4.0,0.05677687713853405
4.5,6.0,0.20567610064428313,0.15896899444993023,4.0,0.035767405006192965
5.5,6.0,0.12857920926022287,0.1787533283757127,1.908309989527504,0.011563464110133547
5.0,6.0,0.16037425244970346,0.10067238912869626,4.0,0.01976258739582063
6.0,6.0,0.11099071071914941,0.15794373609925344,2.7628318729358137,0.005171441743582002
